,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,2.1705903346320788e-05,0.0,0.016,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.0013427306611526065,-1,0.019267822736030827,0.019267822736030827,17124.72,3509.98,3521.06,5326.0,8.031,86773.408503265,5628.02,5628.02,0,5902.1,5326.0,11.08
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,2.1705903346320788e-05,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.0024731085302058175,-1,0.0,0.0,34106.16,7436.9800000000005,7826.22,20151.0,0.841,245844.82024774424,11389.42,11389.42,0,40682.19,20151.0,389.24
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,2.1705903346320788e-05,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.0025782969905238195,-1,0.0,0.0,70565.69,15028.16,15824.17,42177.0,0.827,217994.25399258072,23564.73,23564.73,0,84171.51,42177.0,796.01
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,2.1705903346320788e-05,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.0015681568919352,-1,0.0,0.0,46882.89,14658.89,15459.22,26873.0,0.853,194117.1297473391,15737.74,15737.74,0,69147.36,26873.0,800.33
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,2.1705903346320788e-05,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.0020734248228592364,-1,0.0,0.0,37430.53,9477.03,9991.58,22166.0,0.836,231798.9762840634,12528.49,12528.49,0,49326.84,22166.0,514.55
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,2.1705903346320788e-05,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.003014860612349419,-1,0.0,0.0,47875.46,8863.96,9326.72,28237.0,0.836,344499.0432462549,15959.84,15959.84,0,52635.48,28237.0,462.76
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,2.1705903346320788e-05,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.002330570572622619,-1,0.0,0.0,32580.21,7389.17,7765.32,19025.0,0.855,201296.0716347195,10879.84,10879.84,0,38862.02,19025.0,376.15
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,2.1705903346320788e-05,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.003774288171141783,-1,0.0,0.0,55501.93,8519.88,8945.41,32286.0,0.833,284665.4094716568,18463.04,18463.04,0,54709.46,32286.0,425.53
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,2.1705903346320788e-05,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.0008143195030579202,-1,0.0,0.0,36278.68,16335.18,17112.5,16316.0,1.039,66889.20761437713,12202.08,12202.08,0,57324.75,16316.0,777.32
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,2.1705903346320788e-05,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.001756179386037279,-1,0.0,0.0,47913.9,13709.61,14446.35,27752.0,0.853,176071.81749061012,16059.06,16059.06,0,66648.83,27752.0,736.74
