,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
0,Ampara,PF,5.0,0,52101051011,helped,a,43493.30859375,1.0,5.065581348701985,0.0,42252.66402108329,128604.51219922266,8610.108335066852,0.0,8610.108335066852,0.0,2828.8277638590325,0.0,2828.8277638590325,5905.865192958295,0.0,5905.865192958295,0.8168150438992944,2,36346.798828125,0.0,0,0.0,0.00972977836352264,0.0,-1,0.9826589595375712,0.9826589595375712,False,5075.812821622296,12959.73929269093,3521.055335090274,0.0,1694.0979711532705,0.0,1694.0979711532705,5905.865192958292,0.0,112.90239034826448,8.40224107668875e-06
1,Ampara,PF,5.0,1,52101051021,helped,a,43493.30859375,0.0,7.09181388818278,0.0,93914.60573751283,285848.0604495976,37233.094412897175,0.0,37233.094412897175,0.0,12232.832283958753,0.0,12232.832283958753,51380.612460146,0.0,51380.612460146,1.0514242985570077,1,36346.798828125,0.0,0,0.0,0.006526245786778746,0.15014449050226508,-1,0.0,0.0,True,13250.118466913538,3.6172092527655195,7826.217144792736,0.0,4442.381726874764,0.0,4442.381726874764,18658.989889684002,18467.414722210524,0.07402711473889667,8.40224107668875e-06
2,Ampara,PF,5.0,2,52101051041,helped,a,43493.30859375,0.0,3.0393488092211913,0.0,189890.06322699296,577968.7392161,58877.982920567185,0.0,58877.982920567185,0.0,19344.20175497422,0.0,19344.20175497422,101082.04377993297,0.0,101082.04377993297,1.388258190421231,1,36346.798828125,0.0,0,0.0,0.004589642686662065,0.11522636197743928,-1,0.0,0.0,True,15048.568455001927,6.777585096853613,15824.171935582746,0.0,5078.201113801874,0.0,5078.201113801874,26535.855746884474,26174.563072947007,0.18373810040009175,8.40224107668875e-06
3,Ampara,PF,5.0,3,52101051051,helped,a,43493.30859375,0.0,4.052465078961589,0.0,185510.6888011759,564639.2291173065,78894.05580908769,0.0,78894.05580908769,0.0,25920.428267695934,0.0,25920.428267695934,102407.55842504543,0.0,102407.55842504543,0.9694916730157388,1,36346.798828125,0.0,0,0.0,0.004643500821149795,0.16117563229817702,-1,0.0,0.0,True,30429.916139022782,7.197480128775737,15459.224066764657,0.0,10186.178058666304,0.0,10186.178058666304,40243.996507219366,39863.40381023189,0.13571249140693453,8.40224107668875e-06
4,Ampara,PF,5.0,4,52101051061,helped,a,43493.30859375,0.0,6.078697618442383,0.0,119899.00962193316,364936.8389624983,48547.575057080176,0.0,48547.575057080176,0.0,15950.17424231194,0.0,15950.17424231194,65769.93188170761,0.0,65769.93188170761,1.0262048635965797,1,36346.798828125,0.0,0,0.0,0.005775933677332381,0.15341486138064875,-1,0.0,0.0,True,17710.095471856243,4.63105154485703,9991.584135161096,0.0,5934.798541392426,0.0,5934.798541392426,24471.91421668507,24226.762938639175,0.09247982404264121,8.40224107668875e-06
5,Ampara,PF,5.0,5,52101051081,helped,a,43493.30859375,0.0,7.09181388818278,0.0,111920.58600889788,340652.8961474091,53428.783936902604,0.0,53428.783936902604,0.0,17553.88219383677,0.0,17553.88219383677,62781.19326592077,0.0,62781.19326592077,0.8464971077293423,1,36346.798828125,0.0,0,0.0,0.005978262876591123,0.18047983059827122,-1,0.0,0.0,True,23255.267340342925,4.34072088442656,9326.71550074149,0.0,7766.093898116828,0.0,7766.093898116828,27775.316967214596,27546.32901697897,0.07137834940056109,8.40224107668875e-06
6,Ampara,PF,5.0,6,52101051091,helped,a,43493.30859375,0.0,6.078697618442383,0.0,93183.89750288204,283624.00243451586,47844.58533055098,0.0,47844.58533055098,0.0,15719.208872455416,0.0,15719.208872455416,52845.85871980619,0.0,52845.85871980619,0.7759843583312171,1,36346.798828125,0.0,0,0.0,0.006551783832808397,0.19344433255647575,-1,0.0,0.0,True,22318.813334543087,3.5864858879522785,7765.324791906837,0.0,7443.245720293351,0.0,7443.245720293351,25023.18754989494,24834.244965801372,0.05402632965024168,8.40224107668875e-06
7,Ampara,PF,5.0,7,52101051101,helped,a,43493.30859375,0.0,5.065581348701985,0.0,107344.88809052588,326725.83586856845,29693.02814871281,0.0,29693.02814871281,0.0,9755.563943142228,0.0,9755.563943142228,56527.3864408114,0.0,56527.3864408114,1.5751785996167162,1,36346.798828125,0.0,0,0.0,0.006104348389754694,0.10082953322299902,-1,0.0,0.0,True,6315.765147734829,3.58751626124959,8945.407340877156,0.0,2138.9705915818663,0.0,2138.9705915818663,12393.995664481738,12202.065963159703,0.11055120160270349,8.40224107668875e-06
8,Ampara,PF,5.0,8,52101053011,helped,a,43493.30859375,0.0,1.8010988102314913,22499.999450683594,205349.94354133017,556540.9688016331,82596.93526411754,0.0,82596.93526411754,0.0,27137.482037005564,0.0,27137.482037005564,112549.71015905513,0.0,112549.71015905513,1.0340847132999507,1,36346.798828125,0.0,0,0.0,0.004413495638762264,0.15238049490165395,-1,0.0,0.0,True,29898.848503115718,7.925012681850603,17112.495295110846,0.0,10021.06023352139,0.0,10021.06023352139,41561.206830367824,41141.62135648692,0.15948585150022154,8.40224107668875e-06
9,Ampara,PF,5.0,9,52101053021,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,173356.15172921692,527644.4419870399,58306.997594902874,0.0,58306.997594902874,0.0,19156.606073347673,0.0,19156.606073347673,93060.11797538096,0.0,93060.11797538096,1.267489580161367,1,36346.798828125,0.0,0,0.0,0.004803528445287456,0.1261517626159157,-1,0.0,0.0,True,16780.409779406422,6.404764723913331,14446.345977434743,0.0,5649.456768060236,0.0,5649.456768060236,27444.27229539129,27103.647094154087,0.1583412729498832,8.40224107668875e-06
