region,hazard,rp,c,di0,dc_post_reco
ARMM,PF,50,44617.312999999995,5273.550579133203,0.0
ARMM,PF,50,64729.30900000002,7245.692745025455,0.0
ARMM,PF,50,111140.91000000002,9118.477372494794,0.0
ARMM,PF,50,49402.30100000001,6907.289318652431,0.0
ARMM,PF,50,25535.25600000001,5022.4599381261105,0.0
ARMM,PF,50,17854.453000000005,5953.179959264308,5621.291522057535
ARMM,PF,50,18049.627000000004,4625.231388197878,4367.375783688585
ARMM,PF,50,21050.871000000006,6115.513075796092,5774.5746040327795
ARMM,PF,50,19140.492000000006,8562.436236584148,8085.082351654096
ARMM,PF,50,21132.137000000006,8684.423426620275,8200.268783416934
ARMM,PF,50,21142.00600000001,4423.8027657542525,30.93690924562769
ARMM,PF,50,27279.287000000004,8411.745454431999,268.1396512931736
ARMM,PF,50,23346.767999999996,7285.695973706743,990.325700343139
ARMM,PF,50,19313.260000000006,6318.618742760859,5966.357175969674
ARMM,PF,50,37827.42200000001,8664.167400069564,0.0
ARMM,PF,50,39478.04700000001,6311.551813629753,0.0
ARMM,PF,50,31803.641,4857.300280461092,0.0
ARMM,PF,50,40550.086,6604.774055738591,0.0
ARMM,PF,50,26021.849999999995,2850.8263316618554,0.0
ARMM,PF,50,39276.79299999998,5897.957916581247,0.0
ARMM,PF,50,27355.366999999995,2185.210255756389,0.0
ARMM,PF,50,59169.49600000003,5545.145556462751,0.0
ARMM,PF,50,52427.59800000001,3389.0634278102602,0.0
ARMM,PF,50,60632.23,4827.433888730373,0.0
ARMM,PF,50,20574.4839999999,2674.806967510383,0.07816768496456984
ARMM,PF,50,29654.223000000005,8811.096504310679,0.0
ARMM,PF,50,49582.765999999996,4681.114091577438,0.0
ARMM,PF,50,36033.031,3038.602509721541,0.0
ARMM,PF,50,26691.490000000005,5380.411243777805,0.0
ARMM,PF,50,74134.26600000003,6469.301079346888,0.0
ARMM,PF,50,40324.543,4588.671606665321,0.0
ARMM,PF,50,24047.217000000004,5741.208564730086,0.0
ARMM,PF,50,22369.79900000001,4522.122299787783,10.252173054666306
ARMM,PF,50,37075.246,3759.3100664490503,0.009855933047171677
ARMM,PF,50,39071.258000000016,3827.5029949750488,0.009905123897378349
ARMM,PF,50,26297.23,2033.6409451342806,0.0
ARMM,PF,50,33310.34000000001,2301.042666910239,0.0
ARMM,PF,50,54972.60500000002,7682.117870008676,0.11580040671565996
ARMM,PF,50,35898.86700000001,2577.512154016745,0.0
ARMM,PF,50,35811.52,4618.236667525583,0.029560951668914863
ARMM,PF,50,19809.043,1869.401311955384,0.0
ARMM,PF,50,31539.020000000015,4469.566842432107,0.06766833810873182
ARMM,PF,50,23157.06400000001,8776.726225013099,8287.425721661397
ARMM,PF,50,31960.361000000015,11111.09172871941,560.5232718734549
ARMM,PF,50,30421.029000000013,2053.449603914524,0.0
ARMM,PF,50,23679.551000000003,4982.736512073633,12.044553892605718
ARMM,PF,50,43158.81300000002,8118.383946432501,3.4194938317703607
ARMM,PF,50,59057.16800000001,8518.386221393499,0.1866239093841976
ARMM,PF,50,17095.063000000006,2476.566642653248,2338.4986120724648
ARMM,PF,50,29049.367000000013,9567.007064375452,403.4529558144657
ARMM,PF,50,22669.916,4383.267383052765,5.598696706626288
ARMM,PF,50,52692.141,9437.272013297692,2.5359875909510294
ARMM,PF,50,44630.92200000001,4428.652702134483,0.011463248547320084
ARMM,PF,50,17699.430000000004,3964.730086878736,3743.6972806332033
ARMM,PF,50,22091.17800000001,5061.5754775318355,50.80674578744599
ARMM,PF,50,26347.422,6365.171183607346,37.6932591807341
ARMM,PF,50,20448.898000000005,2163.1216331760393,0.0
ARMM,PF,50,23171.99200000001,6637.488473867503,363.1159721177552
ARMM,PF,50,22442.20700000001,2694.998153389449,0.01129200116034876
ARMM,PF,50,21791.895000000004,1920.6432366149359,0.0
ARMM,PF,50,28849.123,2693.318268008196,0.0
ARMM,PF,50,22999.85000000001,2936.337878165815,0.018347166987284672
ARMM,PF,50,19642.471,2684.978472937576,0.1780069489824863
ARMM,PF,50,13303.598999999984,847.484782172157,0.0
ARMM,PF,50,291517.5600000001,48264.32390655704,0.0
ARMM,PF,50,14967.789999999992,1040.6967549995475,982.6704665799788
ARMM,PF,50,31645.38500000001,3645.8200517748187,0.0
ARMM,PF,50,24289.865,2139.6695310679725,0.0
ARMM,PF,50,40385.16800000001,5715.731265798874,0.0
ARMM,PF,50,27944.36500000001,2089.423323766384,0.0
ARMM,PF,50,12165.500999999946,841.9891574313222,795.0175420449358
ARMM,PF,50,19204.663999999993,2112.9907597295046,0.0
ARMM,PF,50,17173.164000000008,6251.591064440433,5903.0662755661915
ARMM,PF,50,19130.064,1477.6502412443783,0.0
ARMM,PF,50,15671.533999999996,1037.5111276222226,979.662650529624
ARMM,PF,50,14494.194000000005,2875.202798422645,2714.910892256423
ARMM,PF,50,27029.57800000001,2739.669466296325,0.0
ARMM,PF,50,46976.992,7053.669053351767,0.0
ARMM,PF,50,13565.215000000006,996.120190120929,940.5867146621753
ARMM,PF,50,26852.838,5402.874790250471,0.0
ARMM,PF,50,35611.426,7011.8361713560225,0.0
ARMM,PF,50,17086.484000000004,1279.373896972138,0.0
ARMM,PF,50,17601.882999999998,2672.2842914711537,2523.2975799812994
ARMM,PF,50,22220.525000000005,2142.002871983132,0.0
ARMM,PF,50,17064.188999999988,4018.227329126883,3794.1984325261988
ARMM,PF,50,15619.78699999998,1953.5340833383639,1844.6061848423599
ARMM,PF,50,45293.41800000001,3172.512957966103,0.0
ARMM,PF,50,19939.238000000005,2182.269792731372,0.0
ARMM,PF,50,14487.589999999987,4577.589539224514,4322.380933563051
ARMM,PF,50,14750.608000000002,929.1073603876073,0.0
ARMM,PF,50,10870.833999999992,3489.5384602808244,3294.9945999876727
ARMM,PF,50,14942.674999999996,6484.800711194101,6123.26865757184
ARMM,PF,50,28330.016000000003,5798.005643314288,0.0
ARMM,PF,50,13812.413,2757.709909718886,2603.9654057087423
ARMM,PF,50,10059.235999999999,887.4991161232912,838.0212409896537
ARMM,PF,50,12778.623999999994,4998.755286008268,4720.073568751968
ARMM,PF,50,29874.576,2767.089114502742,0.0
ARMM,PF,50,18023.363000000005,1298.410240529039,0.0
ARMM,PF,50,14838.757999999994,3974.2755707622773,3752.7068429713845
ARMM,PF,50,52654.16000000002,4992.799288256714,0.0
ARMM,PF,50,32443.621000000014,4673.25142377313,0.0
ARMM,PF,50,15965.688999999993,1770.471297493267,1671.7618751749374
ARMM,PF,50,17331.016000000003,1772.7467411276293,1757.0562838157025
ARMM,PF,50,28648.329999999994,3953.092900762649,0.0
ARMM,PF,50,10255.122999999989,1112.3521527190478,1050.33037211519
ARMM,PF,50,13014.176999999994,1716.204703007856,1620.5199591064138
ARMM,PF,50,7873.442399999989,501.43241189330666,0.0
ARMM,PF,50,8486.358400000001,650.2950656951449,614.0412627606357
ARMM,PF,50,16986.867,2348.0013154262124,2217.100772780336
ARMM,PF,50,9696.466799999997,1284.413951069443,1212.802937241137
ARMM,PF,50,8711.33109999988,920.7670039681275,869.4008536040278
ARMM,PF,50,10868.478000000003,2285.409871311861,2157.998787528604
ARMM,PF,50,12342.451,1755.9497228651767,1658.0549147505967
ARMM,PF,50,13108.972000000007,1701.2258136635871,1606.3818991156036
ARMM,PF,50,19434.69099999999,1845.6774835738051,0.0
ARMM,PF,50,19066.564,3310.975137175613,123.47068457882759
ARMM,PF,50,28151.270000000004,3089.2999875348078,0.0
ARMM,PF,50,15792.004000000004,5280.321058774477,4985.944353192198
ARMM,PF,50,15584.365000000005,3996.4674578550403,3773.665300350776
ARMM,PF,50,15020.540000000005,5072.174583734821,4789.401997091278
ARMM,PF,50,11591.717999999988,2637.9855153417616,2490.907219756628
ARMM,PF,50,16132.846000000007,4532.010330227325,4279.351778630308
ARMM,PF,50,11302.902999999973,2752.082980108041,2598.635777125084
ARMM,PF,50,39007.621000000014,3383.041472209092,0.0
ARMM,PF,50,21774.102000000006,2056.839136823379,0.0
ARMM,PF,50,14438.61799999999,1209.4197009178106,1141.9852265119296
ARMM,PF,50,12669.294999999995,790.4497807872182,0.0
ARMM,PF,50,13252.528000000006,1411.0927211272854,1332.4246208559364
ARMM,PF,50,11165.503,1191.6399516478086,1125.2019739313234
ARMM,PF,50,13535.723999999998,1668.9155566041113,1575.8738915273746
ARMM,PF,50,13442.678000000005,1476.5154331143308,1394.2000314363752
ARMM,PF,50,10541.116000000002,990.2859263263672,935.0777097555153
ARMM,PF,50,13617.343,1082.6529343917814,1022.29191819745
ARMM,PF,50,115887.63000000006,7957.24979620316,0.0
ARMM,PF,50,31989.949000000004,2644.509543599269,0.0
ARMM,PF,50,86130.10200000003,12742.318209304649,0.0
ARMM,PF,50,47048.687999999995,6275.084874241488,0.0
ARMM,PF,50,26999.949000000004,3284.684171610896,0.0
ARMM,PF,50,30421.098000000005,4219.592686237077,0.0
ARMM,PF,50,13415.059999999996,1801.6611144259948,1701.2140763910922
ARMM,PF,50,62799.98399999997,5947.771653512434,0.0
ARMM,PF,50,29728.338000000014,7987.217154876539,85.3854290266789
ARMM,PF,50,32550.324000000015,2213.509705505551,0.0
ARMM,PF,50,26072.531000000003,1784.4852156886318,0.0
ARMM,PF,50,22811.916,4535.617211002822,0.0
ARMM,PF,50,46237.68400000002,10084.363092214064,0.0
ARMM,PF,50,47098.53900000001,10806.07498441948,0.0
ARMM,PF,50,11640.142999999993,1765.1466320628165,1666.7355705488171
ARMM,PF,50,25029.734,2865.895043323148,0.0
ARMM,PF,50,21517.90200000001,4235.8240201960025,10.947422831946296
ARMM,PF,50,20142.824,1865.950029769025,0.006489996073655803
ARMM,PF,50,71921.03900000003,7694.343167663258,0.0
ARMM,PF,50,57718.390999999996,7733.263844649196,0.0
ARMM,PF,50,15395.438,1611.7985242388627,1521.9370890466184
ARMM,PF,50,14412.153,2506.1351473832497,2366.4169994465537
ARMM,PF,50,74586.55500000002,10222.041085024854,0.0
ARMM,PF,50,23192.081999999995,4138.115796801777,0.0
ARMM,PF,50,17391.08399999999,1582.3942950650498,0.09705575199175308
ARMM,PF,50,13815.745999999906,1458.0137380466965,1376.6819043715313
ARMM,PF,50,17688.86499999998,2471.5764783125437,2333.765529521931
ARMM,PF,50,151353.05,12413.948726866567,0.0
ARMM,PF,50,32430.111000000008,12251.605677713125,938.5253987984387
ARMM,PF,50,27489.965000000004,5837.696734037761,0.0
ARMM,PF,50,20776.736,1586.1864263640334,0.008904690569864716
ARMM,PF,50,24272.64500000001,2154.0807122295787,0.0
ARMM,PF,50,22771.412,4789.248401509898,0.0
ARMM,PF,50,64823.21900000003,8458.421375630302,0.0
ARMM,PF,50,21625.788999999982,1197.7443545987269,0.018645391926395825
ARMM,PF,50,19905.673999999988,1574.0913189131588,0.013938416855118069
ARMM,PF,50,16976.407999999967,1181.1639941271033,0.021805381060576532
ARMM,PF,50,21900.822,5738.462407370564,332.1413499862498
ARMM,PF,50,34364.492,2907.1540096957037,0.0
ARMM,PF,50,16330.424999999937,1872.4992643630892,1768.0639074028006
ARMM,PF,50,88954.83600000002,6053.9729403106985,0.0
ARMM,PF,50,18499.889,2066.8918910749608,0.030060930475810013
ARMM,PF,50,10899.349999999966,3346.4265474246727,3159.8448248975496
ARMM,PF,50,16323.756000000007,6781.361491592839,6403.302121142181
ARMM,PF,50,46557.78100000001,4169.020935292121,0.0
ARMM,PF,50,24813.604000000007,2971.3265633170777,0.0
ARMM,PF,50,21868.142999999982,1542.9606078011984,0.012221548250442742
ARMM,PF,50,135539.14,17861.192327835968,0.0
ARMM,PF,50,16666.90199999999,2493.1037941412696,2354.1061415589284
ARMM,PF,50,15294.698,3243.2146803832106,3062.3977581428057
ARMM,PF,50,31865.129000000008,7529.119472258175,0.0
ARMM,PF,50,20687.771000000004,3334.048949981177,1.0347327339704684
ARMM,PF,50,11868.832,3418.136370553517,3227.575200503349
ARMM,PF,50,16596.478999999992,3073.89125226004,2902.5131022579853
ARMM,PF,50,15923.283999999996,3029.670159462518,2860.7573253891887
ARMM,PF,50,19582.527,4489.967210813721,4239.650033771249
ARMM,PF,50,26568.81099999999,2541.745762717468,0.0
ARMM,PF,50,31955.13900000001,2517.421122880402,0.0
ARMM,PF,50,17021.52699999999,7035.670767218804,6643.4241127011055
ARMM,PF,50,57369.647999999994,15548.983071657229,147.97084952607398
ARMM,PF,50,23259.92,9133.761078463873,8624.555962728376
ARMM,PF,50,21151.076000000005,9586.445009743047,9052.002867153178
ARMM,PF,50,24809.82200000001,2516.8259244759593,0.0
ARMM,PF,50,20037.805,9423.784648192304,8898.410783994817
ARMM,PF,50,19703.607000000007,5921.875051786414,5591.731856096079
ARMM,PF,50,21984.320000000007,8768.107344418442,8279.287341711874
ARMM,PF,50,91218.42199999999,7883.986762787107,0.0
ARMM,PF,50,24011.458999999995,6404.368085419964,122.42094600259097
ARMM,PF,50,12722.372000000005,4781.801507541442,4515.2171542663145
ARMM,PF,50,10973.9,5248.657175129415,4956.0457239037605
ARMM,PF,50,18948.289000000008,8432.601081700926,7962.485477310609
ARMM,PF,50,17829.258000000005,7140.324413535612,6742.2529413185075
ARMM,PF,50,24965.461000000007,9557.10999529593,7578.548467606695
ARMM,PF,50,26197.68900000001,7747.1700330722115,213.76830284710246
ARMM,PF,50,41797.527,10986.806756636479,80.8542763367313
ARMM,PF,50,23594.47700000001,4810.383652431576,0.0
ARMM,PF,50,17355.432000000004,3889.5606397481292,3672.718513190525
ARMM,PF,50,27265.754000000008,11510.37261803339,4479.581156595498
ARMM,PF,50,33564.16000000002,11446.635962920976,482.85408622360063
ARMM,PF,50,30461.307000000008,10265.0694183042,454.2406358111026
ARMM,PF,50,27436.577999999998,8183.845560273855,206.7577132876503
ARMM,PF,50,27390.865,9919.403952364131,947.0818477224327
ARMM,PF,50,17746.475000000002,2827.1177631916844,2669.5065868715337
ARMM,PF,50,15868.706000000007,7411.026479445076,6997.863428236895
ARMM,PF,50,15656.256000000007,7514.715337018404,7095.771655435995
ARMM,PF,50,18050.977000000006,6024.902512882512,5689.015559522069
ARMM,PF,50,11319.878000000002,5045.577811717674,4764.287989102755
ARMM,PF,50,16887.494000000002,6055.191185147373,5717.615645153931
ARMM,PF,50,26400.69100000001,8810.353411113561,568.3572195687935
ARMM,PF,50,94694.65600000002,12550.340477718533,0.0
ARMM,PF,50,109677.98000000004,15939.526971097252,0.0
ARMM,PF,50,29495.68000000001,2162.9417739266387,0.0
ARMM,PF,50,23829.500000000004,2182.95191718823,0.0
ARMM,PF,50,45414.45300000002,4189.086068998365,0.0
ARMM,PF,50,21020.487999999998,1846.913242425209,0.0
ARMM,PF,50,50009.258000000016,23172.149288278768,3519.5266659620465
ARMM,PF,50,69618.69500000004,28685.51265691866,2658.554754745417
ARMM,PF,50,88180.22699999998,18774.429484144443,0.0
ARMM,PF,50,18537.318,2581.126551158849,3.9094432073924494
ARMM,PF,50,15421.942000000005,5832.022506584241,5506.88856998069
ARMM,PF,50,18944.676000000003,7363.198805157222,6952.702135980703
ARMM,PF,50,22283.68899999999,3103.3329024603063,0.0
ARMM,PF,50,59133.09400000003,7873.027816620623,0.0
ARMM,PF,50,23404.613000000005,7923.794988048897,5431.494927185689
ARMM,PF,50,24715.36700000001,9997.412959500987,9440.059446598018
ARMM,PF,50,16872.609000000004,5413.186715815827,5111.402779883441
ARMM,PF,50,14646.375000000005,5082.193540250469,4798.862399045638
ARMM,PF,50,20542.379,1584.355662048855,0.0
ARMM,PF,50,35660.316000000006,13565.868764127546,1000.0758248167723
ARMM,PF,50,58101.75000000001,8533.260066580613,0.0
ARMM,PF,50,21375.674000000006,7558.890320135105,7137.483893228255
ARMM,PF,50,21290.01,9639.94097015756,9102.5164398656
ARMM,PF,50,21300.088000000003,2762.3726992639367,0.0
ARMM,PF,50,19360.771000000004,3709.1939115769655,541.6315862298932
ARMM,PF,50,18619.412,1886.1308487497547,0.0
ARMM,PF,50,20754.609000000008,2851.9338377192626,0.0
ARMM,PF,50,21125.160000000003,2047.8408422197128,0.0
ARMM,PF,50,15096.341999999999,4072.668106011406,3845.617779595097
ARMM,PF,50,17920.682000000004,7710.096616542028,7280.260472785743
ARMM,PF,50,18558.637,7454.172193751405,7038.603778722328
ARMM,PF,50,27171.596000000005,10861.05386402127,2371.069777396805
ARMM,PF,50,21986.119000000006,10530.862961913152,9943.769731944682
ARMM,PF,50,29024.096,10618.335798991786,870.1791108855422
ARMM,PF,50,19983.454999999994,6945.815534062358,6558.5822882458715
ARMM,PF,50,19451.166,8542.554235834072,8066.303008294383
ARMM,PF,50,57683.86700000001,26231.885806808532,3561.343701155301
ARMM,PF,50,33965.03500000002,12827.201586169609,948.3093935386121
ARMM,PF,50,35492.949000000015,6694.371771644834,0.0
ARMM,PF,50,31432.369,5519.093831089501,0.0
ARMM,PF,50,32861.840000000004,10589.652664553536,338.03107563157465
ARMM,PF,50,24064.36900000001,1919.4015766678478,0.0
ARMM,PF,50,24778.27000000001,4822.622617657188,0.0
ARMM,PF,50,16240.928000000005,5250.1000121699435,4957.408123105384
ARMM,PF,50,22363.04100000001,9985.762987012788,9429.058957442938
ARMM,PF,50,21601.352000000006,6796.032303376653,6417.155038484906
ARMM,PF,50,23784.754000000008,2362.562809792529,0.0
ARMM,PF,50,19694.582000000006,5106.892052152027,4822.183974490978
ARMM,PF,50,22718.94100000001,5834.570991850284,130.95283426257646
ARMM,PF,50,20422.482000000004,4982.331711073015,4848.5222838157015
ARMM,PF,50,15305.591000000004,3378.279699442759,3189.941369748794
ARMM,PF,50,19194.842000000004,6798.98352773441,6419.941732751747
ARMM,PF,50,19761.375000000004,8374.652688940136,7907.767694348888
ARMM,PF,50,16993.393000000007,3981.7365467059694,3759.7556341688237
ARMM,PF,50,18867.148000000005,7860.967021177758,7422.71988646237
ARMM,PF,50,20835.127000000004,7098.072117270825,6702.356201020729
ARMM,PF,50,27180.305000000004,8608.530531143177,340.07280091425775
ARMM,PF,50,37058.65200000002,8325.380854620618,0.0
ARMM,PF,50,18815.473000000005,8127.286004553507,7674.191646707642
ARMM,PF,50,22659.55300000001,7316.7043431695765,7085.593283815706
ARMM,PF,50,23567.92400000001,1889.4395682770362,0.0
ARMM,PF,50,34370.57000000001,7151.628434771372,0.0
ARMM,PF,50,24317.359,6008.046169351263,0.0
ARMM,PF,50,34230.09799999997,2458.869535359493,0.0
ARMM,PF,50,23432.034999999996,1670.2859199435582,0.0
ARMM,PF,50,31303.672,2700.898802909393,0.0
ARMM,PF,50,26044.132999999998,3297.6355213549573,0.0
ARMM,PF,50,24697.236000000004,2017.8574017347887,0.0
ARMM,PF,50,97789.195,10942.951030461934,0.0
ARMM,PF,50,38397.26600000002,5289.929265507185,0.0
ARMM,PF,50,42290.500000000015,3525.2798973400318,0.0
ARMM,PF,50,23162.896000000004,2140.661867011187,0.0
ARMM,PF,50,32337.490000000005,3335.1055392896587,0.0
ARMM,PF,50,39244.691000000006,3799.7143840620283,0.0
ARMM,PF,50,31648.129000000004,11542.049909709302,777.9016832922321
ARMM,PF,50,55117.58999999999,6677.29090048129,0.0
ARMM,PF,50,47389.16000000001,4313.448030140097,0.0
ARMM,PF,50,38914.445,2821.265511759278,0.0
ARMM,PF,50,61740.895000000026,8075.377134150969,0.0
ARMM,PF,50,21247.574000000004,2116.1179325230105,0.0
ARMM,PF,50,23345.20899999999,4979.630272144772,0.0
ARMM,PF,50,21543.236000000004,4564.318112045206,26.357156881161323
ARMM,PF,50,19075.877000000004,1905.8308946827976,0.0
ARMM,PF,50,28894.041000000005,2766.3694812254957,0.0
ARMM,PF,50,22224.94499999999,2556.0537379125844,0.0192416909780439
ARMM,PF,50,68158.69499999999,8119.583628113022,0.0
ARMM,PF,50,39247.11299999998,5096.458116307374,0.0
ARMM,PF,50,40860.164,9416.110917606016,0.0
ARMM,PF,50,31465.031000000003,9516.540522685313,0.0
ARMM,PF,50,33157.059,7679.908157993683,0.0
ARMM,PF,50,60103.85500000003,10580.020630493416,0.0
ARMM,PF,50,39787.703000000016,8818.354044931968,0.0
ARMM,PF,50,26244.44100000001,4728.491224055799,0.0
ARMM,PF,50,43835.83600000002,2954.368883812683,0.0
ARMM,PF,50,40239.371,4504.692296532743,0.012852221496355787
ARMM,PF,50,32858.781,4277.20498304506,0.02737503753057639
ARMM,PF,50,22302.480000000003,10192.74504426494,9624.501811784829
ARMM,PF,50,29334.951000000005,1953.6214220902689,0.0
ARMM,PF,50,20484.055000000004,2835.8349025308185,0.0
ARMM,PF,50,14867.815000000004,9458.069538090871,8930.78429903052
ARMM,PF,50,16967.98,4826.319572420623,4557.25334709034
ARMM,PF,50,16436.938000000006,3396.3881933306957,3207.0403191953133
ARMM,PF,50,46654.76200000001,5803.5828829036045,0.027715439328421784
ARMM,PF,50,15612.133000000005,4064.6257011060216,3838.023736945464
ARMM,PF,50,28304.041000000016,10366.016925622223,919.2855708788233
ARMM,PF,50,49793.04300000001,10210.190974871397,10.25661344688915
ARMM,PF,50,40903.20700000002,2762.03920399641,0.0
ARMM,PF,50,138031.55000000002,16897.94699097783,0.07228664218439544
ARMM,PF,50,34174.70700000002,6315.585202155699,2.3767510514639314
ARMM,PF,50,64320.97300000001,23225.569584281766,1178.86248119853
ARMM,PF,50,31931.35200000001,7301.850475053135,20.102791914508227
ARMM,PF,50,27494.529,4812.831384189613,1.0317335958980394
ARMM,PF,50,15992.621000000005,1644.5405747848495,1552.857809435367
ARMM,PF,50,19181.266000000003,1892.4158766495507,0.0
ARMM,PF,50,19186.674000000006,4347.483118531757,4105.11191728041
ARMM,PF,50,18631.195000000003,4404.068304761487,4158.542492167068
ARMM,PF,50,25125.63700000001,8507.191256210619,888.2317316959618
ARMM,PF,50,25898.225,2016.641872852576,0.0
ARMM,PF,50,23429.66600000001,5220.2393529165365,22.446973967822327
ARMM,PF,50,30167.17800000001,4925.7846093826365,0.4355732275482205
ARMM,PF,50,24813.22700000001,11604.900038415113,10957.92948418272
ARMM,PF,50,26562.42000000001,2522.0956465129925,0.006501525784782125
ARMM,PF,50,23504.504000000008,3426.9586986544,0.12106219242843765
ARMM,PF,50,29609.715000000004,4094.4502426788704,0.0552501415660052
ARMM,PF,50,25743.31600000001,8564.023815429546,624.790825067706
ARMM,PF,50,23269.025,8111.994599888459,7695.065283815699
ARMM,PF,50,25064.193000000007,2648.124196085243,0.007191216656513346
ARMM,PF,50,22448.30100000001,9082.535668460861,8576.186357755198
ARMM,PF,50,17918.141000000003,5851.759397107612,5525.525133318264
ARMM,PF,50,21455.77700000001,2968.822804268906,0.0
ARMM,PF,50,25770.037,5696.541213458108,16.03545406525669
ARMM,PF,50,49444.89500000001,6761.4622877162565,0.0
ARMM,PF,50,10598.16799999999,1583.0968931285786,1494.832879543166
ARMM,PF,50,14621.491999999995,2458.23077339878,2321.178723755468
ARMM,PF,50,11548.568,947.7414778079943,894.9036113816417
ARMM,PF,50,10558.955999999998,1397.177647717859,1319.2824298150686
ARMM,PF,50,22763.424,1522.8372699314943,0.0
ARMM,PF,50,15185.084000000004,1894.834246960048,1789.1976659575214
ARMM,PF,50,18322.338,2036.168284342263,0.0
ARMM,PF,50,20666.708999999995,3011.816935770131,0.2140815506358113
ARMM,PF,50,9800.340799999984,815.4868006662388,770.0123965087239
ARMM,PF,50,15160.353999999996,1119.879847578086,1057.4417594875308
ARMM,PF,50,11455.413999999982,1402.0376558377757,1323.861606168941
ARMM,PF,50,11053.685,1306.0788014921338,1233.2652035054725
ARMM,PF,50,51411.79300000001,5643.0876763225315,0.0
ARMM,PF,50,50866.14100000002,4987.835663460263,0.0
