,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,2.049036631853143e-05,0.0,0.017,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.006687499347771285,-1,0.09633911368015413,0.09633911368015413,17102.960000000006,3465.3399999999997,3521.06,5326.0,8.031,86664.80243914886,5620.97,5620.97,0,5911.82,5326.0,11.27
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,2.049036631853143e-05,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.012317370982295083,-1,0.0,0.0,31955.769999999997,6003.56,7826.22,20151.0,0.841,230344.313550482,10671.32,10671.32,0,38117.18,20151.0,340.22
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,2.049036631853143e-05,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.0128412644034566,-1,0.0,0.0,66116.53,12099.75,15824.17,42177.0,0.827,204249.71080752066,22078.97,22078.97,0,78864.49,42177.0,694.58
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,2.049036631853143e-05,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.007810239607560283,-1,0.0,0.0,43022.3,11731.86,15459.22,26873.0,0.853,178132.4649159306,14441.81,14441.81,0,63453.39,26873.0,691.78
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,2.049036631853143e-05,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.010326737559281821,-1,0.0,0.0,34747.689999999995,7589.129999999999,9991.58,22166.0,0.836,215184.74074031282,11630.51,11630.51,0,45791.33,22166.0,447.06
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,2.049036631853143e-05,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.015015579045019364,-1,0.0,0.0,45169.14,7156.23,9326.72,28237.0,0.836,325025.1350637216,15057.66,15057.66,0,49660.09,28237.0,405.85
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,2.049036631853143e-05,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.011607457575274168,-1,0.0,0.0,30526.03,6002.580000000001,7765.32,19025.0,0.855,188604.35887717365,10193.87,10193.87,0,36411.77,19025.0,329.32
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,2.049036631853143e-05,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.01879792456749661,-1,0.0,0.0,52810.32,6945.569999999999,8945.41,32286.0,0.833,270860.33258947975,17567.66,17567.66,0,52056.28,32286.0,374.72
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,2.049036631853143e-05,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.004055736048287309,-1,0.0,0.0,33035.7,13472.720000000001,17112.5,16316.0,1.039,60909.91978417061,11111.34,11111.34,0,52200.45,16316.0,679.73
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,2.049036631853143e-05,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.008746689740898735,-1,0.0,0.0,44240.34,11008.810000000001,14446.35,27752.0,0.853,162572.40179804407,14827.82,14827.82,0,61538.87,27752.0,639.25
