,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,1.0828988303493107e-05,0.0,0.023,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.06524217463726914,-1,0.9826589595375712,0.9826589595375712,16809.27,2952.5599999999995,3521.06,5326.0,8.031,85186.46317834366,5525.09,5525.09,0,5911.87,5326.0,11.26
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,1.0828988303493107e-05,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.11718939871733391,-1,0.0,0.0,15110.829999999987,2.80999999999991,7826.22,0.0,0.841,108922.24757279377,5046.12,5046.12,0,18024.37,17875.94,0.05
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,1.0828988303493107e-05,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.12184264684330397,-1,0.0,0.0,31264.350000000017,5.82000000000328,15824.17,0.0,0.827,96583.02835897882,10440.42,10440.42,0,37292.44,36985.71,0.09
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,1.0828988303493107e-05,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.07449927338953127,-1,0.0,0.0,16014.130000000006,4.850000000002306,15459.22,0.0,0.853,66305.98785081087,5375.65,5375.65,0,23619.16,23361.74,0.11
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,1.0828988303493107e-05,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.09849959613502127,-1,0.0,0.0,14773.190000000008,3.4700000000015967,9991.58,0.0,0.836,91487.07378451002,4944.78,4944.78,0,19468.45,19285.24,0.06
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,1.0828988303493107e-05,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.14329159903988342,-1,0.0,0.0,23132.59999999998,3.5500000000005167,9326.72,0.0,0.836,166456.00610345416,7711.52,7711.52,0,25432.56,25245.72,0.05
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,1.0828988303493107e-05,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.11012505259814304,-1,0.0,0.0,14434.76999999999,2.690000000001124,7765.32,0.0,0.855,89184.88863547723,4820.35,4820.35,0,17217.94,17076.25,0.04
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,1.0828988303493107e-05,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.1782560250837307,-1,0.0,0.0,29815.530000000002,3.4999999999984954,8945.41,0.0,0.833,152921.69467552804,9918.31,9918.31,0,29389.82,29205.58,0.05
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,1.0828988303493107e-05,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.03956711257597539,-1,0.0,0.0,11253.849999999999,261.76000000000136,17112.5,16316.0,1.039,20749.414755367074,3785.25,3785.25,0,17782.56,16316.0,24.28
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,1.0828988303493107e-05,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.08339635224830935,-1,0.0,0.0,17677.54999999999,4.689999999999771,14446.35,0.0,0.853,64960.66305233361,5924.9,5924.9,0,24589.7,24341.1,0.1
