,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
0,Ampara,PF,5.0,0,52101051011,helped,a,43493.30859375,1.0,5.065581348701985,0.0,42252.66402108329,128604.51219922266,8610.108335066852,0.0,8610.108335066852,0.0,2828.8277638590325,0.0,2828.8277638590325,5905.865192958295,0.0,5905.865192958295,2.209812927683536,2,36346.798828125,0.0,0,0.0,0.00972977836352264,0.0,-1,7.726396917148325,7.726396917148325,False,0.0029372263089129788,6803.575225935796,3521.055335090274,0.0,0.0010069938382108012,0.0,0.0010069938382108012,0.007780046200971387,0.0,0.0001467580276798938,9.729806442783405e-07
1,Ampara,PF,5.0,1,52101051021,helped,a,43493.30859375,0.0,7.09181388818278,0.0,93914.60573751283,285848.0604495976,37233.094412897175,0.0,37233.094412897175,0.0,12232.832283958753,0.0,12232.832283958753,51380.612460146,0.0,51380.612460146,1.0514242985570077,1,36346.798828125,0.0,0,0.0,0.006526245786778746,0.23320007376212118,-1,0.0,0.0,True,11.036763322346088,0.09824036069608155,7826.217144792736,0.0,3.700307723999749,0.0,3.700307723999749,15.542114265674263,15.542114265674263,0.0,9.729806442783405e-07
2,Ampara,PF,5.0,2,52101051041,helped,a,43493.30859375,0.0,3.0393488092211913,0.0,189890.06322699296,577968.7392161,58877.982920567185,0.0,58877.982920567185,0.0,19344.20175497422,0.0,19344.20175497422,101082.04377993297,0.0,101082.04377993297,1.388258190421231,1,36346.798828125,0.0,0,0.0,0.004589642686662065,0.15895942438132946,-1,0.0,0.0,True,1.293030505962058,0.09899600804572373,15824.171935582746,0.0,0.43633844476241795,0.0,0.43633844476241795,2.2800621258512805,2.2800621258512805,0.0,9.729806442783405e-07
3,Ampara,PF,5.0,3,52101051051,helped,a,43493.30859375,0.0,4.052465078961589,0.0,185510.6888011759,564639.2291173065,78894.05580908769,0.0,78894.05580908769,0.0,25920.428267695934,0.0,25920.428267695934,102407.55842504543,0.0,102407.55842504543,0.9694916730157388,1,36346.798828125,0.0,0,0.0,0.004643500821149795,0.2597810834847328,-1,0.0,0.0,True,44.043760307340776,0.0998598501424155,15459.224066764657,0.0,14.743306646463862,0.0,14.743306646463862,58.24849887444845,58.24849887444845,0.0,9.729806442783405e-07
4,Ampara,PF,5.0,4,52101051061,helped,a,43493.30859375,0.0,6.078697618442383,0.0,119899.00962193316,364936.8389624983,48547.575057080176,0.0,48547.575057080176,0.0,15950.17424231194,0.0,15950.17424231194,65769.93188170761,0.0,65769.93188170761,1.0262048635965797,1,36346.798828125,0.0,0,0.0,0.005775933677332381,0.24090467890805947,-1,0.0,0.0,True,17.486574772991847,0.09994589171528645,9991.584135161096,0.0,5.85989491821888,0.0,5.85989491821888,24.16305199869446,24.16305199869446,0.0,9.729806442783405e-07
5,Ampara,PF,5.0,5,52101051081,helped,a,43493.30859375,0.0,7.09181388818278,0.0,111920.58600889788,340652.8961474091,53428.783936902604,0.0,53428.783936902604,0.0,17553.88219383677,0.0,17553.88219383677,62781.19326592077,0.0,62781.19326592077,0.8464971077293423,1,36346.798828125,0.0,0,0.0,0.005978262876591123,0.3101225380886896,-1,0.0,0.0,True,77.14850966293957,0.09867577475086975,9326.71550074149,0.0,25.763736076376027,0.0,25.763736076376027,92.14361108285442,92.14361108285442,0.0,9.729806442783405e-07
6,Ampara,PF,5.0,6,52101051091,helped,a,43493.30859375,0.0,6.078697618442383,0.0,93183.89750288204,283624.00243451586,47844.58533055098,0.0,47844.58533055098,0.0,15719.208872455416,0.0,15719.208872455416,52845.85871980619,0.0,52845.85871980619,0.7759843583312171,1,36346.798828125,0.0,0,0.0,0.006551783832808397,0.34668105353829254,-1,0.0,0.0,True,119.12222624263518,0.0991427931359059,7765.324791906837,0.0,39.72684333086933,0.0,39.72684333086933,133.55628562998152,133.55628562998152,0.0,9.729806442783405e-07
7,Ampara,PF,5.0,7,52101051101,helped,a,43493.30859375,0.0,5.065581348701985,0.0,107344.88809052588,326725.83586856845,29693.02814871281,0.0,29693.02814871281,0.0,9755.563943142228,0.0,9755.563943142228,56527.3864408114,0.0,56527.3864408114,1.5751785996167162,1,36346.798828125,0.0,0,0.0,0.006104348389754694,0.13248967711169882,-1,0.0,0.0,True,0.15384840857526436,0.09987151128667637,8945.407340877156,0.0,0.05210409408940523,0.0,0.05210409408940523,0.30191061007914777,0.30191061007914777,0.0,9.729806442783405e-07
8,Ampara,PF,5.0,8,52101053011,helped,a,43493.30859375,0.0,1.8010988102314913,22499.999450683594,205349.94354133017,556540.9688016331,82596.93526411754,0.0,82596.93526411754,0.0,27137.482037005564,0.0,27137.482037005564,112549.71015905513,0.0,112549.71015905513,1.0340847132999507,1,36346.798828125,0.0,0,0.0,0.004413495638762264,0.2384475973872341,-1,0.0,0.0,True,27.993684035501598,0.09893137024444343,17112.495295110846,0.0,9.404230036977088,0.0,9.404230036977088,38.93462811145516,38.93462811145516,0.0,9.729806442783405e-07
9,Ampara,PF,5.0,9,52101053021,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,173356.15172921692,527644.4419870399,58306.997594902874,0.0,58306.997594902874,0.0,19156.606073347673,0.0,19156.606073347673,93060.11797538096,0.0,93060.11797538096,1.267489580161367,1,36346.798828125,0.0,0,0.0,0.004803528445287456,0.1806388874199297,-1,0.0,0.0,True,3.2555128075575963,0.0983640844851319,14446.345977434743,0.0,1.0960327611745382,0.0,1.0960327611745382,5.324374143794293,5.324374143794293,0.0,9.729806442783405e-07
10,Ampara,PF,5.0,10,52101053031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,187466.7401595469,570592.8662809753,82172.76412731368,0.0,82172.76412731368,0.0,26997.639001783784,0.0,26997.639001783784,103905.97279018449,0.0,103905.97279018449,0.9359346080806461,1,36346.798828125,0.0,0,0.0,0.004619211863019197,0.27211042926825296,-1,0.0,0.0,True,59.45245508754341,0.09962118332898307,15622.228346628908,0.0,19.88838411279514,0.0,19.88838411279514,76.54454148113807,76.54454148113807,0.0,9.729806442783405e-07
11,Ampara,PF,5.0,11,52101053041,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,98597.30716633184,300100.8075125373,25781.432795731962,0.0,25781.432795731962,0.0,8470.41988863269,0.0,8470.41988863269,51665.70595961423,0.0,51665.70595961423,1.675441641014319,1,36346.798828125,0.0,0,0.0,0.006369384529710047,0.12088506021366473,-1,0.0,0.0,True,0.06156158166705893,0.09686238386349988,8216.442263860987,0.0,0.0208894787176118,0.0,0.0208894787176118,0.1274163122092839,0.1274163122092839,0.0,9.729806442783405e-07
