,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,1.7218391885240367e-06,0.0,0.097,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.2666574030723286,-1,4.836223506743741,4.836223506743741,13857.530000000004,729.1299999999989,3521.06,5326.0,8.031,70327.7453756366,4561.37,4561.37,0,5908.06,5326.0,11.11
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,1.7218391885240367e-06,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.21279043441098525,-1,0.0,0.0,582.259999999983,0.10999999999990887,7826.22,0.0,0.841,4197.077295304212,194.44,194.44,0,694.53,688.82,0.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,1.7218391885240367e-06,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.21987246260166834,-1,0.0,0.0,1204.6899999999948,0.2200000000032798,15824.17,0.0,0.827,3721.561042938964,402.29,402.29,0,1436.96,1425.02,0.01
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,1.7218391885240367e-06,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.12290860691373508,-1,0.0,0.0,218.00000000000927,0.09000000000230873,15459.22,0.0,0.853,902.6055470371522,73.18,73.18,0,321.52,321.52,0.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,1.7218391885240367e-06,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.16976104313244675,-1,0.0,0.0,358.51000000001187,0.09000000000159619,9991.58,0.0,0.836,2220.183518159968,120.0,120.0,0,472.46,472.46,0.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,1.7218391885240367e-06,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.2695163466582681,-1,0.0,0.0,1260.8399999999758,0.19000000000051864,9326.72,0.0,0.836,9072.699343429822,420.32,420.32,0,1386.21,1375.83,0.01
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,1.7218391885240367e-06,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.20186044717294802,-1,0.0,0.0,556.2099999999912,0.10000000000112279,7765.32,0.0,0.855,3436.530911610163,185.74,185.74,0,663.45,657.74,0.01
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,1.7218391885240367e-06,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.3542546232556591,-1,0.0,0.0,2483.0300000000193,0.2899999999984977,8945.41,0.0,0.833,12735.276757144786,825.99,825.99,0,2447.57,2432.0,0.01
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,1.7218391885240367e-06,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.06888829136987804,-1,0.0,0.0,104.17999999999772,0.09000000000136837,17112.5,0.0,1.039,192.08718811118445,35.08,35.08,0,164.66,164.66,0.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,1.7218391885240367e-06,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.14140733719537774,-1,0.0,0.0,327.519999999987,0.09999999999977209,14446.35,0.0,0.853,1203.566268949045,109.77,109.77,0,455.58,455.58,0.0
