,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,1.990975636804087e-05,0.0,0.017,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.009344262671475775,-1,0.13487475915221578,0.13487475915221578,17091.76000000001,3442.9199999999996,3521.06,5326.0,8.031,86608.06792804341,5617.29,5617.29,0,5907.95,5326.0,11.19
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,1.990975636804087e-05,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.017210730632659675,-1,0.0,0.0,30931.969999999998,5358.22,7826.22,20151.0,0.841,222964.5011003001,10329.43,10329.43,0,36895.98,20151.0,316.88
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,1.990975636804087e-05,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.017942752795895137,-1,0.0,0.0,63998.28,10783.210000000001,15824.17,42177.0,0.827,197705.93203429124,21371.6,21371.6,0,76337.82,42177.0,646.3
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,1.990975636804087e-05,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.01091303738886034,-1,0.0,0.0,41212.9,10424.87,15459.22,26873.0,0.853,170640.71324910515,13834.43,13834.43,0,60784.72,26873.0,640.91
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,1.990975636804087e-05,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.01442927218011359,-1,0.0,0.0,33479.259999999995,6743.03,9991.58,22166.0,0.836,207329.665316833,11205.95,11205.95,0,44119.76,22166.0,415.15
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,1.990975636804087e-05,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.02098086406658547,-1,0.0,0.0,43873.899999999994,6385.49,9326.72,28237.0,0.836,315704.93141559407,14625.88,14625.88,0,48236.07,28237.0,378.61
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,1.990975636804087e-05,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.016218787754726315,-1,0.0,0.0,29548.03,5377.460000000001,7765.32,19025.0,0.855,182561.829509561,9867.28,9867.28,0,35245.21,19025.0,307.03
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,1.990975636804087e-05,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.026265833565399157,-1,0.0,0.0,51513.87,6232.909999999999,8945.41,32286.0,0.833,264210.94657629257,17136.39,17136.39,0,50778.35,32286.0,350.25
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,1.990975636804087e-05,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.005666970715144793,-1,0.0,0.0,31524.589999999997,12181.730000000001,17112.5,16316.0,1.039,58123.80003462352,10603.1,10603.1,0,49812.73,16316.0,634.26
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,1.990975636804087e-05,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.012221513931376823,-1,0.0,0.0,42510.56999999999,9799.390000000001,14446.35,27752.0,0.853,156215.89183302267,14248.05,14248.05,0,59132.72,27752.0,593.35
