,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,1.3838867375757277e-06,0.0,0.149,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.30586725332457815,-1,5.799614643545269,5.799614643545269,12332.28,177.42999999999898,3521.06,5326.0,8.031,62649.79306959549,4063.39,4063.39,0,5906.18,5326.0,11.02
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,1.3838867375757277e-06,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.2142165026999013,-1,0.0,0.0,257.98999999998307,0.09999999999990887,7826.22,0.0,0.841,1859.6154377591686,86.15,86.15,0,307.73,307.73,0.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,1.3838867375757277e-06,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.2213205590426837,-1,0.0,0.0,533.7599999999949,0.10000000000327973,15824.17,0.0,0.827,1648.907515978665,178.24,178.24,0,636.67,631.48,0.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,1.3838867375757277e-06,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.12320708397631058,-1,0.0,0.0,74.47000000000922,0.09000000000230873,15459.22,0.0,0.853,308.3520678582247,25.0,25.0,0,109.84,109.84,0.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,1.3838867375757277e-06,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.1704829709269286,-1,0.0,0.0,141.49000000001197,0.09000000000159619,9991.58,0.0,0.836,876.2442616985422,47.36,47.36,0,186.46,186.46,0.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,1.3838867375757277e-06,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.27198759257981175,-1,0.0,0.0,609.2099999999755,0.09000000000051861,9326.72,0.0,0.836,4383.733836841129,203.09,203.09,0,669.79,669.79,0.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,1.3838867375757277e-06,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.20323190455648832,-1,0.0,0.0,246.4299999999913,0.09000000000112279,7765.32,0.0,0.855,1522.5921794673952,82.29,82.29,0,293.95,293.95,0.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,1.3838867375757277e-06,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.3590592619320632,-1,0.0,0.0,1333.9000000000192,0.15999999999849757,8945.41,0.0,0.833,6841.472857930025,443.73,443.73,0,1314.85,1306.55,0.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,1.3838867375757277e-06,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.06902098520999539,-1,0.0,0.0,32.33999999999772,0.09000000000136837,17112.5,0.0,1.039,59.634381606760584,10.91,10.91,0,51.14,51.14,0.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,1.3838867375757277e-06,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.14187494064910322,-1,0.0,0.0,120.84999999998699,0.09999999999977209,14446.35,0.0,0.853,444.0789226506297,40.5,40.5,0,168.09,168.09,0.0
