,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,1.0580412767571664e-06,0.0,0.464,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.3803182786687029,-1,7.726396917148325,7.726396917148325,7385.510000000002,0.5099999999989873,3521.06,5326.0,8.031,37747.851061697926,2448.28,2448.28,0,5905.93,5879.98,-0.01
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,1.0580412767571664e-06,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.21501816845674998,-1,0.0,0.0,50.63999999998309,0.09999999999990887,7826.22,0.0,0.841,365.01566082464774,16.91,16.91,0,60.4,60.4,0.0
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,1.0580412767571664e-06,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.22214047652254018,-1,0.0,0.0,104.73999999999502,0.09000000000327973,15824.17,0.0,0.827,323.5690742296729,34.98,34.98,0,124.94,124.94,0.0
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,1.0580412767571664e-06,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.12332810223337909,-1,0.0,0.0,8.680000000009224,0.09000000000230873,15459.22,0.0,0.853,35.945365250426676,2.91,2.91,0,12.8,12.8,0.0
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,1.0580412767571664e-06,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.17083333931555994,-1,0.0,0.0,22.020000000011965,0.09000000000159619,9991.58,0.0,0.836,136.3451875817354,7.37,7.37,0,29.01,29.01,0.0
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,1.0580412767571664e-06,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.2735500066854196,-1,0.0,0.0,142.19999999997583,0.09000000000051861,9326.72,0.0,0.836,1023.2069077868401,47.4,47.4,0,156.33,156.33,0.0
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,1.0580412767571664e-06,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.20400370740488197,-1,0.0,0.0,48.399999999991266,0.09000000000112279,7765.32,0.0,0.855,299.01113585112773,16.16,16.16,0,57.73,57.73,0.0
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,1.0580412767571664e-06,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.36252674388331424,-1,0.0,0.0,384.9400000000195,0.09999999999849755,8945.41,0.0,0.833,1974.3103306566975,128.05,128.05,0,379.44,379.44,0.0
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,1.0580412767571664e-06,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.06906883581438078,-1,0.0,0.0,3.099999999997723,0.09000000000136837,17112.5,0.0,1.039,5.709483228429725,1.07,1.07,0,4.92,4.92,0.0
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,1.0580412767571664e-06,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.1420836070949398,-1,0.0,0.0,16.459999999986966,0.09999999999977209,14446.35,0.0,0.853,60.48089804752652,5.52,5.52,0,22.9,22.9,0.0
