,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,ARMM,EQ,1,153829114,helped,a,0.9310153754994157,822.4791037502216,243302.09000000003,22302.6775,0.5150000000000002,147389,16851,164240.0,2.1733063476376467e-06,5372.16843396444,0.5150000000000002,122893.5601727389,5372.16843396444,128265.72860670334,1,15573.959716184301,0,0.004054684583948997,0.0,-1,0.0,0.0,54101.39000000009,111571.35999999999,261402.11,0.0,10.0,53162.30015765119,18204.17,17419.75,784.42,46344.24,0.0,888.54
1,ARMM,EQ,1,153893114,helped,a,0.7499636399729919,0.0,98041.71900000001,22302.6775,0.5650000000000003,54827,6268,61095.0,2.1733063476376467e-06,1998.2643014710764,0.5650000000000003,48456.329163489914,1998.2643014710764,50454.59346496099,1,15573.959716184301,0,0.006387406222212573,0.0,-1,0.0,0.0,18259.089999999997,52248.480000000054,105335.36,0.0,10.0,14529.927756084982,6176.57,5884.79,291.78,16605.88,0.0,318.22
2,ARMM,EQ,1,156627419,helped,a,1.628717189054237,0.0,116599.21000000002,22302.6775,0.7550000000000004,44656,5105,49761.0,2.1733063476376467e-06,1627.495095566344,0.7550000000000004,47951.79733351827,1627.495095566344,49579.29242908461,1,15573.959716184301,0,0.00585709396839272,0.0,-1,0.0,0.0,10275.05,88014.10999999994,132476.01,0.0,10.0,18194.448638286147,3561.37,3323.73,237.64,11432.71,0.0,218.69
3,ARMM,EQ,1,156642019,helped,a,0.6874904727745614,0.0,21066.311000000005,22302.6775,0.19500000000000006,28408,3247,31655.0,2.1733063476376467e-06,1035.1570176893083,0.0,9056.587791351361,1035.1570176893083,10091.744809040669,3,15573.959716184301,0,0.013779572685382052,0.08270967508148479,-1,1.9460500963391103,1.9460500963391103,28408.0,3471.8499999999995,12574.06,1841.041,10.0,19856.17745649987,9207.74,9056.59,151.15,9207.74,1841.041,141.94
4,ARMM,EQ,1,157025015,helped,a,2.6924615309153936,1370.7984756648525,26179.943,22302.6775,0.8450000000000005,8566,979,9545.0,2.1733063476376467e-06,312.1092455552303,0.8450000000000005,9969.151051118668,312.1092455552303,10281.260296673898,1,15573.959716184301,0,0.012360773468492348,0.0,-1,0.0,0.0,1654.3000000000027,44654.68,48605.82,0.0,10.0,4912.125063220799,581.63,536.06,45.57,2002.46,0.0,38.27
5,ARMM,EQ,1,157260118,helped,a,2.324508889247561,0.0,23040.299000000003,22302.6775,0.3950000000000002,18647,2132,20779.0,2.1733063476376467e-06,679.69041013662,0.156,6786.6488736790825,679.69041013662,7466.339283815702,2,15573.959716184301,0,0.013176071421869688,0.24095975698354358,-1,1.9460500963391103,1.9460500963391103,15456.930000000011,8926.739999999996,7493.85,5196.0,9.446,36761.56281227621,5041.82,4942.57,99.25,7460.36,5196.0,43.41
6,ARMM,EQ,1,157260240,helped,a,2.324508889247561,0.0,18463.852000000006,22302.6775,0.20500000000000004,24661,2819,27480.0,2.1733063476376467e-06,898.7088490502495,0.0,7862.028707494928,898.7088490502495,8760.737556545178,3,15573.959716184301,0,0.014718679224862093,0.1142128702246792,-1,1.9460500963391103,1.9460500963391103,24661.0,9880.239999999994,15893.59,2172.9939999999997,10.0,58281.523873102575,7993.26,7862.03,131.23,7993.26,2172.9939999999997,112.14
7,ARMM,EQ,1,157260362,helped,a,1.367358197352658,0.0,25606.150000000012,22302.6775,0.2350000000000001,31195,3566,34761.0,2.1733063476376467e-06,1136.855535903934,0.0,9945.094908166915,1136.855535903934,11081.95044407085,3,15573.959716184301,0,0.012498498805629702,0.1354325258008744,-1,1.9460500963391103,0.4046242774566475,31195.0,3.169020601490047e-12,8328.39,1416.473,10.0,43366.71131412687,10111.09,9945.09,166.0,10111.09,10111.09,0.0
8,ARMM,EQ,1,157260484,helped,a,1.6408297443192739,0.0,25441.725000000002,22302.6775,0.3050000000000001,25943,2966,28909.0,2.1733063476376467e-06,945.5730565033842,0.105,8922.192227312316,945.5730565033842,9867.765283815701,2,15573.959716184301,0,0.012538821464144603,0.3679454286273371,-1,1.9460500963391103,1.9460500963391103,22895.289999999997,10510.039999999994,8274.91,8011.0,10.757,38353.97276071687,7451.97,7313.9,138.07,9860.84,8011.0,35.45
9,ARMM,EQ,1,157640114,helped,a,0.9211675381074722,0.0,32336.271000000008,22302.6775,0.7150000000000004,13982,1598,15580.0,2.1733063476376467e-06,509.4490034701307,0.7150000000000004,14454.649378297483,509.4490034701307,14964.098381767613,1,15573.959716184301,0,0.011122054727009101,0.03865326376805692,-1,0.0,0.0,3477.6200000000026,3391.510000000002,10517.37,1369.0,3.473,3462.8466101173885,1198.45,1124.06,74.39,3719.44,1369.0,44.8
