,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
32,Ampara,PF,5.0,32,52102059071,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,94081.69105696894,286356.6183477122,35145.74066273443,0.0,35145.74066273443,0.0,11547.037865158356,0.0,11547.037865158356,51103.579348774554,0.0,51103.579348774554,1.1255002949918937,1,36346.798828125,0.0,0,0.0,0.006520448035778217,0.017717198018865378,-1,0.0,0.0,True,30857.745664144117,5009.690202859968,7840.140921414078,23435.119951600263,10360.486977932047,0.0,10360.486977932047,45852.27610331689,23435.119951600263,422.4191867987385,1.9407760449377573e-05
33,Ampara,PF,5.0,33,52102059081,helped,a,43493.30859375,0.0,3.241972232373575,0.0,75890.76029783556,230988.84850577163,31744.921681528864,0.0,31744.921681528864,0.0,10429.708003615051,0.0,10429.708003615051,39543.96146971056,0.0,39543.96146971056,1.0119040715899912,2,36346.798828125,0.0,0,0.0,0.007259981997559126,0.01797889282335142,-1,0.0,0.0,True,28372.269171123735,4021.082200873346,6324.23002481963,19127.87924059135,9505.161112416672,0.0,9505.161112416672,38780.43292478532,19127.87924059135,371.4247409386049,1.9407760449377573e-05
34,Ampara,PF,5.0,34,52102059091,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,133528.55686287096,406421.11729208345,39235.897771617565,0.0,39235.897771617565,0.0,12890.847900745342,0.0,12890.847900745342,70709.11398055287,0.0,70709.11398055287,1.4736062984044183,1,36346.798828125,0.0,0,0.0,0.0054732201605824605,0.01477029159839171,-1,0.0,0.0,True,33090.061403479354,6924.258091693437,11127.37973857258,28657.079423164134,11184.754770174475,0.0,11184.754770174475,61350.82082871151,28657.079423164134,613.3131763212356,1.9407760449377573e-05
35,Ampara,PF,5.0,35,52102059101,helped,a,43493.30859375,0.0,4.862958348560363,0.0,79044.18222716647,240586.924707016,22815.866236392536,0.0,22815.866236392536,0.0,7496.09103094984,0.0,7496.09103094984,41787.08188177856,0.0,41787.08188177856,1.5029449460977615,1,36346.798828125,0.0,0,0.0,0.007113691715146475,0.014554172536692073,-1,0.0,0.0,True,19176.878732554058,4089.7334978663303,6587.015185597206,16756.754221656352,6485.63223409998,0.0,6485.63223409998,36154.26281544203,16756.754221656352,363.757979813696,1.9407760449377573e-05
36,Ampara,PF,5.0,36,52102060011,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,105491.44572760709,321084.5098955219,22284.261156398876,0.0,22284.261156398876,0.0,7321.433622335145,0.0,7321.433622335145,54371.56355096744,0.0,54371.56355096744,2.1113614491599133,1,36346.798828125,0.0,0,0.0,0.006157740367626415,0.010816732548972557,-1,0.0,0.0,True,17457.906188466655,5219.71199289107,8790.953810633924,17353.09751891781,5973.896939701891,0.0,5973.896939701891,44364.27807158542,17353.09751891781,503.2927734171571,1.9407760449377573e-05
37,Ampara,PF,5.0,37,52102060021,helped,a,43493.30859375,0.0,2.701648215347238,0.0,76291.96779815528,232210.00452195894,30053.639015184075,0.0,30053.639015184075,0.0,9874.041666223662,0.0,9874.041666223662,39945.168970030274,0.0,39945.168970030274,1.0818615369800386,2,36346.798828125,0.0,0,0.0,0.007240867280425336,0.017516995567807926,-1,0.0,0.0,True,26604.829997234483,4010.085043252141,6357.6639831796065,18830.64790467192,8925.06313653463,0.0,8925.06313653463,38314.08201926322,18830.64790467192,367.76230569144434,1.9407760449377573e-05
38,Ampara,PF,5.0,38,52102060031,helped,a,43493.30859375,0.0,4.502747025578729,0.0,61854.626670224374,188267.04243358347,16700.155172247658,0.0,16700.155172247658,0.0,5486.790731726768,0.0,5486.790731726768,25507.827842099374,0.0,25507.827842099374,1.3983555293129437,2,36346.798828125,0.0,0,0.0,0.008041626547917019,0.010741758010361976,-1,0.0,0.0,True,14378.191599462478,3411.3236909330653,5154.552222518698,10113.31676435477,4852.923758430025,0.0,4852.923758430025,25507.82784209937,10113.31676435477,290.05673392062045,1.9407760449377573e-05
39,Ampara,PF,5.0,39,52102060041,helped,a,43493.30859375,0.0,4.502747025578729,0.0,60139.95723148843,183048.0998684113,13197.448714560649,0.0,13197.448714560649,0.0,4335.986015855978,0.0,4335.986015855978,23793.15840336343,0.0,23793.15840336343,1.7718119749566663,2,36346.798828125,0.0,0,0.0,0.008155459553498208,0.008672709948903765,-1,0.0,0.0,True,10947.933416865122,3244.00510265353,5011.663102624036,8136.223948321397,3721.828857172711,0.0,3721.828857172711,23793.158403363428,8136.223948321397,293.93796038169205,1.9407760449377573e-05
40,Ampara,PF,5.0,40,52102060051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,73982.6970432079,225181.27282287012,20257.75869684954,0.0,20257.75869684954,0.0,6655.631730185402,0.0,6655.631730185402,37635.898215082896,0.0,37635.898215082896,1.644193165090207,2,36346.798828125,0.0,0,0.0,0.007353005924870206,0.013432942365835136,-1,0.0,0.0,True,16807.321157003986,3707.0569815540475,6165.224753600658,14661.76072593951,5699.737404436643,0.0,5699.737404436643,34223.69592105142,14661.76072593951,366.58017406054836,1.9407760449377573e-05
41,Ampara,PF,5.0,41,52102060061,helped,a,43493.30859375,0.0,6.303845835810221,0.0,48480.07555637554,147558.8962910861,17755.98481661385,0.0,17755.98481661385,0.0,5833.680700546806,0.0,5833.680700546806,12133.276728250537,0.0,12133.276728250537,0.3791992293980475,2,36346.798828125,0.0,0,0.0,0.009083398165646546,0.0,-1,0.11560693641618495,0.0,True,17018.73420594593,17854.43884324569,4040.0062963646283,0.0,5632.461738025883,0.0,5632.461738025883,12133.276728250534,0.0,232.92985623242313,1.9407760449377573e-05
