,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
0,Ampara,PF,5.0,0,52101051011,helped,a,43493.30859375,1.0,5.065581348701985,0.0,42252.66402108329,128604.51219922266,8610.108335066852,0.0,8610.108335066852,0.0,2828.8277638590325,0.0,2828.8277638590325,5905.865192958295,0.0,5905.865192958295,2.209812927683536,2,36346.798828125,0.0,0,0.0,0.00972977836352264,0.04377535552481222,-1,8.689788053949885,8.689788053949885,False,0.0003494312365186459,0.09800963964482534,3521.055335090274,0.0,0.00011979843057543664,0.0,0.00011979843057543664,0.0009255640792567097,0.0009255640792567097,0.0,1.0132210432760303e-06
1,Ampara,PF,5.0,1,52101051021,helped,a,43493.30859375,0.0,7.09181388818278,0.0,93914.60573751283,285848.0604495976,37233.094412897175,0.0,37233.094412897175,0.0,12232.832283958753,0.0,12232.832283958753,51380.612460146,0.0,51380.612460146,1.0514242985570077,1,36346.798828125,0.0,0,0.0,0.006526245786778746,0.23322186692441424,-1,0.0,0.0,True,4.008026478980313,0.09824036069608155,7826.217144792736,0.0,1.343775426273593,0.0,1.343775426273593,5.644155237979538,5.644155237979538,0.0,1.0132210432760303e-06
2,Ampara,PF,5.0,2,52101051041,helped,a,43493.30859375,0.0,3.0393488092211913,0.0,189890.06322699296,577968.7392161,58877.982920567185,0.0,58877.982920567185,0.0,19344.20175497422,0.0,19344.20175497422,101082.04377993297,0.0,101082.04377993297,1.388258190421231,1,36346.798828125,0.0,0,0.0,0.004589642686662065,0.1589608099485151,-1,0.0,0.0,True,0.33944377952260835,0.09899600804572373,15824.171935582746,0.0,0.11454669488325141,0.0,0.11454669488325141,0.5985573441436055,0.5985573441436055,0.0,1.0132210432760303e-06
3,Ampara,PF,5.0,3,52101051051,helped,a,43493.30859375,0.0,4.052465078961589,0.0,185510.6888011759,564639.2291173065,78894.05580908769,0.0,78894.05580908769,0.0,25920.428267695934,0.0,25920.428267695934,102407.55842504543,0.0,102407.55842504543,0.9694916730157388,1,36346.798828125,0.0,0,0.0,0.004643500821149795,0.25982383729012587,-1,0.0,0.0,True,17.308262819982776,0.0998598501424155,15459.224066764657,0.0,5.79380653449938,0.0,5.79380653449938,22.890423532261188,22.890423532261188,0.0,1.0132210432760303e-06
4,Ampara,PF,5.0,4,52101051061,helped,a,43493.30859375,0.0,6.078697618442383,0.0,119899.00962193316,364936.8389624983,48547.575057080176,0.0,48547.575057080176,0.0,15950.17424231194,0.0,15950.17424231194,65769.93188170761,0.0,65769.93188170761,1.0262048635965797,1,36346.798828125,0.0,0,0.0,0.005775933677332381,0.24093149049461712,-1,0.0,0.0,True,6.506468009697369,0.09994589171528645,9991.584135161096,0.0,2.1803709028521188,0.0,2.1803709028521188,8.990675811993844,8.990675811993844,0.0,1.0132210432760303e-06
5,Ampara,PF,5.0,5,52101051081,helped,a,43493.30859375,0.0,7.09181388818278,0.0,111920.58600889788,340652.8961474091,53428.783936902604,0.0,53428.783936902604,0.0,17553.88219383677,0.0,17553.88219383677,62781.19326592077,0.0,62781.19326592077,0.8464971077293423,1,36346.798828125,0.0,0,0.0,0.005978262876591123,0.31024053674254504,-1,0.0,0.0,True,34.131627609562244,0.09867577475086975,9326.71550074149,0.0,11.39825317989694,0.0,11.39825317989694,40.76567951630973,40.76567951630973,0.0,1.0132210432760303e-06
6,Ampara,PF,5.0,6,52101051091,helped,a,43493.30859375,0.0,6.078697618442383,0.0,93183.89750288204,283624.00243451586,47844.58533055098,0.0,47844.58533055098,0.0,15719.208872455416,0.0,15719.208872455416,52845.85871980619,0.0,52845.85871980619,0.7759843583312171,1,36346.798828125,0.0,0,0.0,0.006551783832808397,0.34689274751704724,-1,0.0,0.0,True,56.40589217094682,0.0991427931359059,7765.324791906837,0.0,18.81116657985272,0.0,18.81116657985272,63.24060323262023,63.24060323262023,0.0,1.0132210432760303e-06
7,Ampara,PF,5.0,7,52101051101,helped,a,43493.30859375,0.0,5.065581348701985,0.0,107344.88809052588,326725.83586856845,29693.02814871281,0.0,29693.02814871281,0.0,9755.563943142228,0.0,9755.563943142228,56527.3864408114,0.0,56527.3864408114,1.5751785996167162,1,36346.798828125,0.0,0,0.0,0.006104348389754694,0.1324899797767905,-1,0.0,0.0,True,0.03373226021807688,0.09987151128667637,8945.407340877156,0.0,0.011424160162119239,0.0,0.011424160162119239,0.06619585705240473,0.06619585705240473,0.0,1.0132210432760303e-06
8,Ampara,PF,5.0,8,52101053011,helped,a,43493.30859375,0.0,1.8010988102314913,22499.999450683594,205349.94354133017,556540.9688016331,82596.93526411754,0.0,82596.93526411754,0.0,27137.482037005564,0.0,27137.482037005564,112549.71015905513,0.0,112549.71015905513,1.0340847132999507,1,36346.798828125,0.0,0,0.0,0.004413495638762264,0.2384727691959806,-1,0.0,0.0,True,10.337218893340033,0.09893172088513325,17112.495295110846,0.0,3.4874104633101113,0.0,3.4874104633101113,14.392091266173118,14.392091266173118,0.0,1.0132210432760303e-06
9,Ampara,PF,5.0,9,52101053021,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,173356.15172921692,527644.4419870399,58306.997594902874,0.0,58306.997594902874,0.0,19156.606073347673,0.0,19156.606073347673,93060.11797538096,0.0,93060.11797538096,1.267489580161367,1,36346.798828125,0.0,0,0.0,0.004803528445287456,0.18064259991792522,-1,0.0,0.0,True,0.960080235180668,0.0983640844851319,14446.345977434743,0.0,0.3232299958001473,0.0,0.3232299958001473,1.5702061955636937,1.5702061955636937,0.0,1.0132210432760303e-06
10,Ampara,PF,5.0,10,52101053031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,187466.7401595469,570592.8662809753,82172.76412731368,0.0,82172.76412731368,0.0,26997.639001783784,0.0,26997.639001783784,103905.97279018449,0.0,103905.97279018449,0.9359346080806461,1,36346.798828125,0.0,0,0.0,0.004619211863019197,0.2721668013287191,-1,0.0,0.0,True,24.131204920009733,0.09962118332898307,15622.228346628908,0.0,8.072512259536301,0.0,8.072512259536301,31.068725644208733,31.068725644208733,0.0,1.0132210432760303e-06
11,Ampara,PF,5.0,11,52101053041,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,98597.30716633184,300100.8075125373,25781.432795731962,0.0,25781.432795731962,0.0,8470.41988863269,0.0,8470.41988863269,51665.70595961423,0.0,51665.70595961423,1.675441641014319,1,36346.798828125,0.0,0,0.0,0.006369384529710047,0.12088519430222838,-1,0.0,0.0,True,0.012254979872113317,0.09686238386349988,8216.442263860987,0.0,0.004158439960295165,0.0,0.004158439960295165,0.02536459101958417,0.02536459101958417,0.0,1.0132210432760303e-06
12,Ampara,PF,5.0,12,52101053051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,102961.1308684206,313382.9858445473,21884.519114586896,0.0,21884.519114586896,0.0,7190.099457623889,0.0,7190.099457623889,53090.46530911314,0.0,53090.46530911314,2.097389739804465,1,36346.798828125,0.0,0,0.0,0.006232945703484369,0.08481224853955606,-1,0.0,0.0,True,0.0002659140213779058,0.0983556174779352,8580.09423903505,0.0,9.096826138030614e-05,0.0,9.096826138030614e-05,0.000671694091786249,0.000671694091786249,0.0,1.0132210432760303e-06
13,Ampara,PF,5.0,13,52101053071,helped,a,43493.30859375,0.0,4.502747025578729,0.0,145297.51332983177,442242.3120165664,58556.03847796616,0.0,58556.03847796616,0.0,19238.427780686263,0.0,19238.427780686263,79655.00741206798,0.0,79655.00741206798,1.0317736855459518,1,36346.798828125,0.0,0,0.0,0.005246877259162607,0.23919034816637608,-1,0.0,0.0,True,7.477098759486715,0.09913138778316366,12108.126110819314,0.0,2.5059061111259533,0.0,2.5059061111259533,10.375482452681169,10.375482452681169,0.0,1.0132210432760303e-06
14,Ampara,PF,5.0,14,52101053081,helped,a,43493.30859375,0.0,6.303845835810221,0.0,115447.63546244109,351388.18314018013,38105.608082145496,0.0,38105.608082145496,0.0,12519.494285859919,0.0,12519.494285859919,61850.06185752963,0.0,61850.06185752963,1.2945749997041436,1,36346.798828125,0.0,0,0.0,0.00588623334315135,0.17539826998843128,-1,0.0,0.0,True,0.4958580298691916,0.09796909816598731,9620.636288536758,0.0,0.1670275559609123,0.0,0.1670275559609123,0.8251662912424775,0.8251662912424775,0.0,1.0132210432760303e-06
