district,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
Nuwara Eliya,PF,250.0,0.8870288773297899,2.8346460501855515,0.31292403412120057,,,,0.8870288773297899,2.8346460501855515,0.31292403412120057,,5.2942899962334,,5.2942899962334,0.059840443205105634
Nuwara Eliya,PF,500.0,0.8837566335864727,2.8238287110026823,0.312963966313902,,,,0.8837566335864727,2.8238287110026823,0.312963966313902,,5.200953879800631,,5.200953879800631,0.060820787966702705
Nuwara Eliya,PF,1000.0,0.8889319773213308,2.924670002734893,0.30394265899745276,,,,0.8889319773213308,2.924670002734893,0.30394265899745276,,3.59974481696273,,3.59974481696273,0.06874295822657175
Polonnaruwa,PF,5.0,1418.7029668269834,2353.8830951498426,0.602707487789096,,,,1418.7029668269834,2353.8830951498426,0.602707487789096,,3.897541324016076,,3.897541324016076,0.05858045850695719
Polonnaruwa,PF,10.0,1593.9009547374512,2910.5081229433326,0.5476366625376652,,,,1593.9009547374512,2910.5081229433326,0.5476366625376652,,3.9402784300194535,,3.9402784300194535,0.05777459505402246
Polonnaruwa,PF,25.0,1912.9922384554097,3455.807817608931,0.5535586292466363,,,,1912.9922384554097,3455.807817608931,0.5535586292466363,,2.969036260986395,,2.969036260986395,0.06091283673368971
Polonnaruwa,PF,50.0,2221.283344029265,3717.6006239269623,0.5975045651038458,,,,2221.283344029265,3717.6006239269623,0.5975045651038458,,3.8402645512846623,,3.8402645512846623,0.06618197423789857
Polonnaruwa,PF,100.0,2261.9132852319044,3987.7947087370912,0.5672090592517581,,,,2261.9132852319044,3987.7947087370912,0.5672090592517581,,3.1808891274274615,,3.1808891274274615,0.06701108158020892
Polonnaruwa,PF,250.0,2304.111712043133,3921.1358860665605,0.5876133291454162,,,,2304.111712043133,3921.1358860665605,0.5876133291454162,,3.5394829114425397,,3.5394829114425397,0.0622146226864334
Polonnaruwa,PF,500.0,2373.034519009241,4338.920522462558,0.5469181808526014,,,,2373.034519009241,4338.920522462558,0.5469181808526014,,3.5215683316198674,,3.5215683316198674,0.06574804558698408
Polonnaruwa,PF,1000.0,2588.3298709247497,4333.131514542136,0.5973347132987372,,,,2588.3298709247497,4333.131514542136,0.5973347132987372,,7.314637317947915,,7.314637317947915,0.06395033981957976
Puttalam,PF,5.0,1496.490117625501,3843.8053683452854,0.38932515416869895,3.2024666405720428,151.93174268378377,0.021078324937253905,1493.2876509849289,3691.8736256615016,0.404479622651592,0.039526388077549476,4.7458142664068115,,4.7458142664068115,0.06728186202579907
Puttalam,PF,10.0,1863.5846621451003,4805.0448489439295,0.3878391816789568,4.769429198974864,186.00870032791477,0.025640893090306188,1858.8152329461257,4619.0361486160145,0.40242491574851086,0.03871112677934659,3.9024678497552765,,3.9024678497552765,0.06785777631129095
Puttalam,PF,25.0,2248.802565177109,5786.069435212287,0.3886580675115251,5.3017932719879,222.42810767662772,0.0238359860512584,2243.5007719051214,5563.641327535659,0.4032432430181207,0.03844200457101272,5.794199134661289,,5.794199134661289,0.07240885311258104
Puttalam,PF,50.0,2347.9499414811075,6127.038030919299,0.38321125634156084,21.634225120596746,448.40972526851107,0.048246556444871955,2326.315716360511,5678.628305650788,0.40966155753592826,0.07318539937334645,6.042820535494121,,6.042820535494121,0.06544878754899357
Puttalam,PF,100.0,2479.093480705453,6418.02447209893,0.38627049358923654,15.15626292990331,357.1852733396336,0.04243249669336677,2463.9372177755504,6060.839198759298,0.40653400246618293,0.05565346079505067,3.2571368833229304,,3.2571368833229304,0.06689669265969146
Puttalam,PF,250.0,2580.210259315204,6927.860340482783,0.3724397046859921,6.504560728825587,261.4355808154514,0.024880166305355306,2573.7056985863787,6666.42475966733,0.3860698637382975,0.03773684340715689,3.836340254605584,,3.836340254605584,0.07101824775548375
Puttalam,PF,500.0,2733.3200038886885,7245.269936038222,0.37725578591531295,10.523261683635514,338.7853168614579,0.031061740754068375,2722.796742205053,6906.484619176765,0.3942377189467488,0.04675951618811717,3.0288485396449527,,3.0288485396449527,0.0732305803643531
Puttalam,PF,1000.0,2906.202926081353,7285.27708360455,0.3989145358138452,12.02442881278367,357.9683879858737,0.033590756101229205,2894.1784972685687,6927.308695618678,0.4177926268969438,0.04913586454954175,3.203867481661489,,3.203867481661489,0.06836344862484078
Rathnapura,PF,5.0,4808.375920135611,15243.356950328392,0.3154407481110663,,,,4808.375920135611,15243.356950328392,0.3154407481110663,,17.04881366734113,,17.04881366734113,0.09390759068672905
Rathnapura,PF,10.0,4962.763969526475,15560.746933090933,0.31892839019011593,,,,4962.763969526475,15560.746933090933,0.31892839019011593,,4.708356745484188,,4.708356745484188,0.0969888719390311
Rathnapura,PF,25.0,5119.243381010626,15631.903818910976,0.3274868781381273,,,,5119.243381010626,15631.903818910976,0.3274868781381273,,5.5672881476187746,,5.5672881476187746,0.09453351096313302
Rathnapura,PF,50.0,5207.690653406023,15794.745444476795,0.32971032497564434,,,,5207.690653406023,15794.745444476795,0.32971032497564434,,7.8755102835495725,,7.8755102835495725,0.09443914625581516
Rathnapura,PF,100.0,5157.831944074559,15941.654962770428,0.3235443218486397,,,,5157.831944074559,15941.654962770428,0.3235443218486397,,5.144265046465533,,5.144265046465533,0.10104691687980949
Rathnapura,PF,250.0,5175.759434357863,16023.079362703606,0.32301902257348286,,,,5175.759434357863,16023.079362703606,0.32301902257348286,,6.330980111235139,,6.330980111235139,0.09789442701528715
Rathnapura,PF,500.0,5131.513144243115,15836.18099817556,0.32403728808317495,,,,5131.513144243115,15836.18099817556,0.32403728808317495,,6.231300428714377,,6.231300428714377,0.09704964559139713
Rathnapura,PF,1000.0,5006.523943289471,15597.365802902226,0.32098522318159006,,,,5006.523943289471,15597.365802902226,0.32098522318159006,,6.002841346908845,,6.002841346908845,0.0973024374685433
Trincomalee,PF,5.0,664.6880402029874,2036.256523757164,0.32642647547006975,,,,664.6880402029874,2036.256523757164,0.32642647547006975,,5.730006653365418,,5.730006653365418,0.07892098121822272
Trincomalee,PF,10.0,740.5883204742406,2234.6500196117927,0.3314113234621397,,,,740.5883204742406,2234.6500196117927,0.3314113234621397,,3.9297577020294696,,3.9297577020294696,0.08327265238870939
Trincomalee,PF,25.0,916.9603624755974,2699.19007357325,0.33971685486443126,,,,916.9603624755974,2699.19007357325,0.33971685486443126,,3.36332104999639,,3.36332104999639,0.08584688330057662
Trincomalee,PF,50.0,974.4662105483154,2871.1690118992965,0.3393970213908445,,,,974.4662105483154,2871.1690118992965,0.3393970213908445,,5.309298212798111,,5.309298212798111,0.07463468606264574
Trincomalee,PF,100.0,1026.121729471412,3081.7484491256714,0.3329673873162928,,,,1026.121729471412,3081.7484491256714,0.3329673873162928,,4.421698259017697,,4.421698259017697,0.08075359123635072
Trincomalee,PF,250.0,1119.666705454314,3429.916419464664,0.32644139638512526,10.562037097646359,130.3877821560627,0.0810048067617603,1109.1046683566676,3299.5286373086014,0.3361403370820128,0.03801485698488636,5.896250455411249,,5.896250455411249,0.07976679888586503
Trincomalee,PF,500.0,1195.3154190439843,3533.69717623268,0.33826198438382477,,,,1195.3154190439843,3533.69717623268,0.33826198438382477,,3.923149855857738,,3.923149855857738,0.0857038660940015
Trincomalee,PF,1000.0,1240.9330920120603,3689.585025169705,0.3363340547911571,11.402767737129428,144.76992617951205,0.07876475479437771,1229.530324274931,3544.8150989901933,0.34685316157256996,0.039237454941928936,5.834297996873491,,5.834297996873491,0.07569092895165738
Vavuniya,PF,5.0,27.40411592473601,71.47264351972076,0.3834210486026679,,,,27.40411592473601,71.47264351972076,0.3834210486026679,,3.8029725708332442,,3.8029725708332442,0.06115747940564775
Vavuniya,PF,10.0,34.16783510941877,88.17263098668903,0.38751066773290355,,,,34.16783510941877,88.17263098668903,0.38751066773290355,,3.4693227597458933,,3.4693227597458933,0.06377442093720076
Vavuniya,PF,25.0,41.95942202376977,114.04336228149431,0.3679251574519605,,,,41.95942202376977,114.04336228149431,0.3679251574519605,,3.238773655019713,,3.238773655019713,0.06554706479142854
Vavuniya,PF,50.0,44.24072454650814,116.15556704730915,0.38087476709996415,,,,44.24072454650814,116.15556704730915,0.38087476709996415,,5.2521384023053965,,5.2521384023053965,0.0659692136300911
Vavuniya,PF,100.0,47.88624889345179,129.50885405474182,0.36975270334189553,,,,47.88624889345179,129.50885405474182,0.36975270334189553,,5.654861304970196,,5.654861304970196,0.05719004285852959
Vavuniya,PF,250.0,49.97976658146037,136.89897529827465,0.3650850305677216,,,,49.97976658146037,136.89897529827465,0.3650850305677216,,12.327336684911915,,12.327336684911915,0.06077927283968204
Vavuniya,PF,500.0,55.59301861645714,141.37602779942947,0.3932280421354538,,,,55.59301861645714,141.37602779942947,0.3932280421354538,,2.907514878495516,,2.907514878495516,0.06487181728364605
Vavuniya,PF,1000.0,58.59911638282669,148.44267756986198,0.3947592251914752,,,,58.59911638282669,148.44267756986198,0.3947592251914752,,4.490673778829435,,4.490673778829435,0.05704812771730658
