,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,1.934678225011703e-05,0.0,0.017,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.011990666109543566,-1,0.17341040462427745,0.17341040462427745,17080.560000000012,3420.64,3521.06,5326.0,8.031,86551.33341693797,5613.61,5613.61,0,5904.07,5326.0,11.12
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,1.934678225011703e-05,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.022085008927186244,-1,0.0,0.0,29940.959999999995,4758.43,7826.22,20151.0,0.841,215821.12972515024,9998.49,9998.49,0,35713.89,20151.0,294.29
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,1.934678225011703e-05,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.023024348247230847,-1,0.0,0.0,61947.89,9560.930000000002,15824.17,42177.0,0.827,191371.8075419219,20686.89,20686.89,0,73892.1,42177.0,599.55
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,1.934678225011703e-05,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.0140037360005124,-1,0.0,0.0,39479.600000000006,9216.400000000001,15459.22,26873.0,0.853,163464.0407421689,13252.59,13252.59,0,58228.28,26873.0,592.18
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,1.934678225011703e-05,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.018515809218807272,-1,0.0,0.0,32257.139999999996,5959.0,9991.58,22166.0,0.836,199761.32206001514,10796.89,10796.89,0,42509.22,22166.0,384.4
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,1.934678225011703e-05,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.02692288782507167,-1,0.0,0.0,42615.80999999999,5668.05,9326.72,28237.0,0.836,306652.01823291206,14206.48,14206.48,0,46852.89,28237.0,352.15
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,1.934678225011703e-05,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.020812136334964884,-1,0.0,0.0,28601.36,4795.8600000000015,7765.32,19025.0,0.855,176712.84587411955,9551.15,9551.15,0,34116.01,19025.0,285.45
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,1.934678225011703e-05,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.03370462191018471,-1,0.0,0.0,50249.25000000001,5568.289999999999,8945.41,32286.0,0.833,257724.77359416062,16715.71,16715.71,0,49531.78,32286.0,326.38
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,1.934678225011703e-05,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.007271922471238795,-1,0.0,0.0,30082.609999999997,10978.550000000001,17112.5,16316.0,1.039,55465.1260368884,10118.1,10118.1,0,47534.22,16316.0,590.87
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,1.934678225011703e-05,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.015682788258041376,-1,0.0,0.0,40848.42999999999,8679.060000000001,14446.35,27752.0,0.853,150107.93350381323,13690.96,13690.96,0,56820.66,27752.0,549.25
