,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,Ampara,PF,5.0,52101051011,helped,a,43493.30859375,5.065581348701985,0.0,42252.664021083285,0.7950000000000005,17130,0,17130.0,1.9626099556462532e-05,0.0,0.017,5905.8651929582875,0.0,5905.8651929582875,2,36346.798828125,0,0.009729778363522642,0.010668756847656303,-1,0.15414258188824662,0.15414258188824662,17086.16000000001,3431.7599999999998,3521.06,5326.0,8.031,86579.7006724907,5615.45,5615.45,0,5906.01,5326.0,11.16
1,Ampara,PF,5.0,52101051021,helped,a,43493.30859375,7.09181388818278,0.0,93914.6057375128,0.8450000000000005,34666,0,34666.0,1.9626099556462532e-05,0.0,0.8450000000000005,40682.19037030431,0.0,40682.19037030431,1,36346.798828125,0,0.006526245786778747,0.019650250292178126,-1,0.0,0.0,30432.429999999997,5052.72,7826.22,20151.0,0.841,219363.77443485308,10162.61,10162.61,0,36300.12,20151.0,305.5
2,Ampara,PF,5.0,52101051041,helped,a,43493.30859375,3.0393488092211913,0.0,189890.06322699293,0.8450000000000005,71724,0,71724.0,1.9626099556462532e-05,0.0,0.8450000000000005,84171.50585933498,0.0,84171.50585933498,1,36346.798828125,0,0.004589642686662065,0.020486032283891027,-1,0.0,0.0,62964.74,10160.480000000001,15824.17,42177.0,0.827,194513.09611020438,21026.46,21026.46,0,75105.01,42177.0,622.73
3,Ampara,PF,5.0,52101051051,helped,a,43493.30859375,4.052465078961589,0.0,185510.68880117586,1.1150000000000009,47901,0,47901.0,1.9626099556462532e-05,0.0,1.1150000000000009,69147.35875924386,0.0,69147.35875924386,1,36346.798828125,0,0.004643500821149795,0.012459896137823896,-1,0.0,0.0,40336.94,9808.580000000002,15459.22,26873.0,0.853,167013.83805273607,13540.39,13540.39,0,59492.77,26873.0,616.29
4,Ampara,PF,5.0,52101051061,helped,a,43493.30859375,6.078697618442383,0.0,119899.00962193315,0.9650000000000006,38133,0,38133.0,1.9626099556462532e-05,0.0,0.9650000000000006,49326.838826250925,0.0,49326.838826250925,1,36346.798828125,0,0.005775933677332382,0.016474536492665906,-1,0.0,0.0,32862.52,6343.4,9991.58,22166.0,0.836,203510.2980292133,10999.52,10999.52,0,43307.01,22166.0,399.63
5,Ampara,PF,5.0,52101051081,helped,a,43493.30859375,7.09181388818278,0.0,111920.58600889785,0.7550000000000004,48577,0,48577.0,1.9626099556462532e-05,0.0,0.7550000000000004,52635.476727579546,0.0,52635.476727579546,1,36346.798828125,0,0.005978262876591124,0.023954777926290673,-1,0.0,0.0,43240.27999999999,6020.2,9326.72,28237.0,0.836,311145.5333487424,14414.65,14414.65,0,47539.44,28237.0,365.29
6,Ampara,PF,5.0,52101051091,helped,a,43493.30859375,6.078697618442383,0.0,93183.89750288203,0.8450000000000005,33115,0,33115.0,1.9626099556462532e-05,0.0,0.8450000000000005,38862.018522835846,0.0,38862.018522835846,1,36346.798828125,0,0.006551783832808398,0.018517705355942504,-1,0.0,0.0,29070.84,5081.310000000001,7765.32,19025.0,0.855,179613.53959066406,9707.93,9707.93,0,34676.02,19025.0,296.15
7,Ampara,PF,5.0,52101051101,helped,a,43493.30859375,5.065581348701985,0.0,107344.88809052586,0.6450000000000004,56196,0,56196.0,1.9626099556462532e-05,0.0,0.6450000000000004,54709.4635334224,0.0,54709.4635334224,1,36346.798828125,0,0.0061043483897546946,0.029988860711895656,-1,0.0,0.0,50877.630000000005,5894.669999999999,8945.41,32286.0,0.833,260947.69907145874,16924.74,16924.74,0,50151.19,32286.0,338.24
8,Ampara,PF,5.0,52101053011,helped,a,43493.30859375,1.8010988102314913,22499.999450683594,205349.94354133014,1.2150000000000007,37138,0,37138.0,1.9626099556462532e-05,0.0,1.2150000000000007,57324.74765507904,0.0,57324.74765507904,1,36346.798828125,0,0.004413495638762264,0.006470230423554665,-1,0.0,0.0,30795.159999999996,11569.420000000002,17112.5,16316.0,1.039,56778.901542035564,10357.76,10357.76,0,48660.14,16316.0,612.31
9,Ampara,PF,5.0,52101053021,helped,a,43493.30859375,3.6021976204629826,0.0,173356.1517292169,1.0350000000000006,48879,0,48879.0,1.9626099556462532e-05,0.0,1.0350000000000006,66648.82800929165,0.0,66648.82800929165,1,36346.798828125,0,0.004803528445287457,0.013953841520543499,-1,0.0,0.0,41671.20999999999,9228.310000000001,14446.35,27752.0,0.853,153131.47409852504,13966.73,13966.73,0,57965.17,27752.0,571.08
