region,hazard,rp,c,di0,dc_post_reco
ARMM,PF,1000,24047.217000000004,5458.945134946988,0.0
ARMM,PF,1000,22369.79900000001,5172.077238410814,23.248694281456622
ARMM,PF,1000,37075.246,4456.146625675106,0.027825530784671586
ARMM,PF,1000,39071.258000000016,5592.023234756155,0.06334995686240694
ARMM,PF,1000,26297.23,2788.8726250671625,0.01663539663612542
ARMM,PF,1000,33310.34000000001,3897.323776678653,0.023940543514098345
ARMM,PF,1000,54972.60500000002,4726.198267427527,0.0
ARMM,PF,1000,35898.86700000001,3397.3574160441,0.0
ARMM,PF,1000,35811.52,4641.458528077749,0.03219161477517285
ARMM,PF,1000,19809.043,2233.297751827791,0.0
ARMM,PF,1000,31539.020000000015,5064.563900326319,0.15006325161586864
ARMM,PF,1000,23157.06400000001,11517.55228138471,10030.976623107654
ARMM,PF,1000,31960.361000000015,12996.951225560493,1080.6026956319993
ARMM,PF,1000,30421.029000000013,4827.543050548138,0.13231503160731534
ARMM,PF,1000,23679.551000000003,4273.094870276418,0.8765347835843333
ARMM,PF,1000,43158.81300000002,9627.821811542935,10.710935375708782
ARMM,PF,1000,59057.16800000001,6835.144468912482,0.04181566052447593
ARMM,PF,1000,17095.063000000006,1906.961497580632,1660.8291185545127
ARMM,PF,1000,29049.367000000013,8682.253674160595,123.32963826168651
ARMM,PF,1000,22669.916,4498.421514508314,3.2195610857108834
ARMM,PF,1000,52692.141,11781.861058014449,13.932536119371507
ARMM,PF,1000,44630.92200000001,4309.008815663083,0.0
ARMM,PF,1000,17699.430000000004,3040.586888964,2648.1369703023925
ARMM,PF,1000,22091.17800000001,4482.400869226384,5.475559962399785
ARMM,PF,1000,26347.422,7140.81955672484,60.951593501982906
ARMM,PF,1000,20448.898000000005,1521.821716028378,0.0
ARMM,PF,1000,23171.99200000001,6661.010351825095,196.5926198427351
ARMM,PF,1000,22442.20700000001,2770.5589195156226,0.018484948845240358
ARMM,PF,1000,21791.895000000004,4577.574409149971,9.658946805843998
ARMM,PF,1000,28849.123,2645.3449611613582,0.0
ARMM,PF,1000,22999.85000000001,2156.082989779556,0.0
ARMM,PF,1000,19642.471,2818.3562222694045,0.12692760579591628
ARMM,PF,1000,13303.598999999984,1547.3560161022524,1347.5166896145374
ARMM,PF,1000,291517.5600000001,18975.97411438466,0.0
ARMM,PF,1000,14967.789999999992,1766.2190251060053,1538.1829753064642
ARMM,PF,1000,31645.38500000001,3159.5432266579387,0.0
ARMM,PF,1000,24289.865,3010.2728364160207,0.0
ARMM,PF,1000,40385.16800000001,5692.234085493515,0.0
ARMM,PF,1000,27944.36500000001,1919.503406011672,0.0
ARMM,PF,1000,12165.500999999946,796.7147802644072,0.0
ARMM,PF,1000,19204.663999999993,1457.6029829547824,0.0
ARMM,PF,1000,17173.164000000008,5065.024987073767,4411.279931666589
ARMM,PF,1000,19130.064,1907.599140517627,0.0
ARMM,PF,1000,15671.533999999996,1791.6893763718338,1560.367783674855
ARMM,PF,1000,14494.194000000005,3261.359385661161,2840.4142614568354
ARMM,PF,1000,27029.57800000001,2471.4001783651834,0.0
ARMM,PF,1000,46976.992,5845.487219907977,0.0
ARMM,PF,1000,13565.215000000006,1710.326913391769,1489.5742486737884
ARMM,PF,1000,26852.838,5309.497762318093,0.0
ARMM,PF,1000,35611.426,7171.171168064959,0.0
ARMM,PF,1000,17086.484000000004,2324.496093093871,2024.4723358465528
ARMM,PF,1000,17601.882999999998,1620.3007260790555,0.0
ARMM,PF,1000,22220.525000000005,2364.4528993591653,0.0
ARMM,PF,1000,17064.188999999988,5469.658775318853,4763.5643317060385
ARMM,PF,1000,15619.78699999998,1513.351744056477,1317.8528087293812
ARMM,PF,1000,45293.41800000001,3026.545164295489,0.0
ARMM,PF,1000,19939.238000000005,2815.1961422666673,0.0
ARMM,PF,1000,14487.589999999987,4107.015638302412,3576.839776897784
ARMM,PF,1000,14750.608000000002,1803.8054655455426,1570.963204244231
ARMM,PF,1000,10870.833999999992,3635.8773880226026,3166.567044745191
ARMM,PF,1000,14942.674999999996,5049.004015529541,4397.273686507596
ARMM,PF,1000,28330.016000000003,5218.767222482639,0.0
ARMM,PF,1000,13812.413,2936.68070440649,2557.6167144207448
ARMM,PF,1000,10059.235999999999,963.2490142474353,838.9220303140532
ARMM,PF,1000,12778.623999999994,5921.856312615008,5157.499420790404
ARMM,PF,1000,29874.576,2919.52381116095,0.0
ARMM,PF,1000,18023.363000000005,1785.9454177275434,0.0
ARMM,PF,1000,14838.757999999994,3714.954054385447,3235.429273198826
ARMM,PF,1000,52654.16000000002,5233.20273567752,0.0
ARMM,PF,1000,32443.621000000014,5157.8957923543785,0.0
ARMM,PF,1000,15965.688999999993,1850.068428061561,1611.2246381518305
ARMM,PF,1000,17331.016000000003,2740.066600102168,2386.404970421236
ARMM,PF,1000,28648.329999999994,4251.254321785969,0.0
ARMM,PF,1000,10255.122999999989,1288.9970758759528,1122.549774943428
ARMM,PF,1000,13014.176999999994,1815.6388796298086,1581.2328575904917
ARMM,PF,1000,7873.442399999989,1315.1689887148164,1145.3679449809958
ARMM,PF,1000,8486.358400000001,681.0900805540691,593.1814772233005
ARMM,PF,1000,16986.867,1635.164111493736,1424.112743455789
ARMM,PF,1000,9696.466799999997,756.7373886756137,659.0177464536389
ARMM,PF,1000,8711.33109999988,750.9492641624257,653.7204324385785
ARMM,PF,1000,10868.478000000003,2220.143897037836,1933.5889247158857
ARMM,PF,1000,12342.451,1027.3274025913288,894.7206880626419
ARMM,PF,1000,13108.972000000007,2420.486421797724,2108.064478977511
ARMM,PF,1000,19434.69099999999,1314.753084178887,0.0
ARMM,PF,1000,19066.564,4062.9214308874957,3538.5183326344536
ARMM,PF,1000,28151.270000000004,2788.9312106249386,0.0
ARMM,PF,1000,15792.004000000004,4337.697917057473,3777.829294027314
ARMM,PF,1000,15584.365000000005,5325.7066410270845,4638.31528718263
ARMM,PF,1000,15020.540000000005,4799.820094121679,4180.305153645757
ARMM,PF,1000,11591.717999999988,3535.344211051653,3078.934584700004
ARMM,PF,1000,16132.846000000007,5627.618458152671,4901.259210148059
ARMM,PF,1000,11302.902999999973,2312.4210764956,2013.7824344213877
ARMM,PF,1000,39007.621000000014,3265.0301894329,0.0
ARMM,PF,1000,21774.102000000006,2277.383901708531,0.0
ARMM,PF,1000,14438.61799999999,1069.2901315479955,931.1896665421913
ARMM,PF,1000,12669.294999999995,1650.185056010746,1437.1494070811416
ARMM,PF,1000,13252.528000000006,872.3064159454318,0.0
ARMM,PF,1000,11165.503,1233.0397815711567,1073.8517639906227
ARMM,PF,1000,13535.723999999998,2106.825397576445,1834.8964949971135
ARMM,PF,1000,13442.678000000005,2325.4223872362404,2025.2790727869394
ARMM,PF,1000,10541.116000000002,738.5767200851884,0.0
ARMM,PF,1000,13617.343,1755.181816369313,1528.6093619171038
ARMM,PF,1000,115887.63000000006,11533.329571463768,0.0
ARMM,PF,1000,31989.949000000004,3864.5519682814643,0.0
ARMM,PF,1000,86130.10200000003,8525.193249419719,0.0
ARMM,PF,1000,47048.687999999995,4300.4511749550875,0.0
ARMM,PF,1000,26999.949000000004,4477.128400085609,0.0
ARMM,PF,1000,30421.098000000005,2083.3457999006646,0.0
ARMM,PF,1000,13415.059999999996,1613.7121448808011,1405.3858918464284
ARMM,PF,1000,62799.98399999997,5012.269611327686,0.0
ARMM,PF,1000,29728.338000000014,9851.69361604534,270.1546910663709
ARMM,PF,1000,32550.324000000015,2709.353644253203,0.0
ARMM,PF,1000,26072.531000000003,3435.1010100531,0.0
ARMM,PF,1000,22811.916,5177.657112074629,16.06048756313956
ARMM,PF,1000,46237.68400000002,10187.741173678742,0.0
ARMM,PF,1000,47098.53900000001,8181.329549601601,0.0
ARMM,PF,1000,11640.142999999993,2175.545522634093,1894.7059138394445
ARMM,PF,1000,25029.734,2985.6669514581704,0.0
ARMM,PF,1000,21517.90200000001,3800.3289342603694,1.094395217614462
ARMM,PF,1000,20142.824,2400.582799148132,0.030339477210019318
ARMM,PF,1000,71921.03900000003,6779.473522089015,0.0
ARMM,PF,1000,57718.390999999996,6964.697164565517,0.0
ARMM,PF,1000,15395.438,1113.842781086324,970.0421752131563
ARMM,PF,1000,14412.153,2368.957952670191,2063.1803095836067
ARMM,PF,1000,74586.55500000002,9118.41972765007,0.0
ARMM,PF,1000,23192.081999999995,4494.7789402679155,0.0
ARMM,PF,1000,17391.08399999999,1709.7271779670903,0.19423144866911415
ARMM,PF,1000,13815.745999999906,1611.89776388728,1403.4167639327459
ARMM,PF,1000,17688.86499999998,2458.5409116145784,2141.0251753953103
ARMM,PF,1000,151353.05,17314.031699885796,0.0
ARMM,PF,1000,32430.111000000008,8620.899775850565,46.43293269923688
ARMM,PF,1000,27489.965000000004,6294.406983781256,0.0
ARMM,PF,1000,20776.736,1585.0141448162556,0.049078659453092206
ARMM,PF,1000,24272.64500000001,2613.865198224289,0.0
ARMM,PF,1000,22771.412,4739.139985179521,0.0
ARMM,PF,1000,64823.21900000003,7023.632688900649,0.0
ARMM,PF,1000,21625.788999999982,1269.2793556212173,0.13532921645328086
ARMM,PF,1000,19905.673999999988,1754.5437260568076,0.0916522028017592
ARMM,PF,1000,16976.407999999967,1460.8940664066738,24.528641662924663
ARMM,PF,1000,21900.822,7463.102563376086,6499.783387239417
ARMM,PF,1000,34364.492,3278.689451794451,0.0
ARMM,PF,1000,16330.424999999937,2028.7664506190008,1766.515709919202
ARMM,PF,1000,88954.83600000002,8541.05362207412,0.0
ARMM,PF,1000,18499.889,2201.177370078512,0.07121909495207945
ARMM,PF,1000,10899.349999999966,2772.6528242484883,2414.61186330665
ARMM,PF,1000,16323.756000000007,5959.181443330495,5190.0272115559665
ARMM,PF,1000,46557.78100000001,4540.484181905817,0.0
ARMM,PF,1000,24813.604000000007,3139.752572325628,0.0
ARMM,PF,1000,21868.142999999982,2552.1604952418693,0.08376156276999945
ARMM,PF,1000,135539.14,12551.979782675688,0.0
ARMM,PF,1000,16666.90199999999,3198.567125903373,2785.6572618774244
ARMM,PF,1000,15294.698,2942.165858420064,2562.3429812586496
ARMM,PF,1000,31865.129000000008,8912.590999878614,73.10638071728917
ARMM,PF,1000,20687.771000000004,4806.972263774457,102.52125584059608
ARMM,PF,1000,11868.832,3944.919833566858,3435.739667802461
ARMM,PF,1000,16596.478999999992,2958.733140174618,2576.7631495214982
ARMM,PF,1000,15923.283999999996,3461.1539814332623,3014.336306603936
ARMM,PF,1000,19582.527,3528.717975831989,9.342574189791392
ARMM,PF,1000,26568.81099999999,1813.435924320904,0.0
ARMM,PF,1000,31955.13900000001,2193.509691279924,0.0
ARMM,PF,1000,17021.52699999999,6028.579277251913,5250.381129491393
ARMM,PF,1000,57369.647999999994,21364.723134819244,882.5605669143222
ARMM,PF,1000,23259.92,10137.949875563703,8829.440120916946
ARMM,PF,1000,21151.076000000005,6887.597252863308,5998.6119745701735
ARMM,PF,1000,24809.82200000001,3103.665645439556,0.0
ARMM,PF,1000,20037.805,8026.619131366477,6990.619786415748
ARMM,PF,1000,19703.607000000007,5090.274685747017,4433.270640364412
ARMM,PF,1000,21984.320000000007,8002.031181612559,6969.205414406313
ARMM,PF,1000,91218.42199999999,7841.7944286186075,0.0
ARMM,PF,1000,24011.458999999995,7047.557130958184,173.57138088405807
ARMM,PF,1000,12722.372000000005,5994.922480420262,5221.155136897578
ARMM,PF,1000,10973.9,4854.493787421005,4227.922088736288
ARMM,PF,1000,18948.289000000008,8340.817666826919,7264.264575448948
ARMM,PF,1000,17829.258000000005,6288.346646664339,5476.706913901999
ARMM,PF,1000,24965.461000000007,7676.017735596084,221.1896938678848
ARMM,PF,1000,26197.68900000001,7915.104309504077,154.39001442383403
ARMM,PF,1000,41797.527,12026.433255763977,100.36192064686855
ARMM,PF,1000,23594.47700000001,6440.597862912846,98.23196463983118
ARMM,PF,1000,17355.432000000004,4030.5262437161573,3510.304406855961
ARMM,PF,1000,27265.754000000008,9732.480314765417,551.6271393731051
ARMM,PF,1000,33564.16000000002,15269.778971357136,2095.7244487829585
ARMM,PF,1000,30461.307000000008,10039.091113459643,259.5790317406686
ARMM,PF,1000,27436.577999999998,6937.364987408467,0.0
ARMM,PF,1000,27390.865,9129.323846659765,323.4272188110744
ARMM,PF,1000,17746.475000000002,1491.2716957189307,0.0
ARMM,PF,1000,15868.706000000007,6764.974854183574,5891.816504093879
ARMM,PF,1000,15656.256000000007,6720.672748062694,5853.232490755278
ARMM,PF,1000,18050.977000000006,8492.878748775067,7396.699065090606
ARMM,PF,1000,11319.878000000002,3702.7432958435606,3224.828551636485
ARMM,PF,1000,16887.494000000002,5422.474200795396,4722.59301444591
ARMM,PF,1000,26400.69100000001,8570.61234755427,287.596539029504
ARMM,PF,1000,94694.65600000002,6160.633487906834,0.0
ARMM,PF,1000,109677.98000000004,11673.384592902124,0.0
ARMM,PF,1000,29495.68000000001,2324.2043702267674,0.0
ARMM,PF,1000,23829.500000000004,1980.389957119808,0.0
ARMM,PF,1000,45414.45300000002,5850.221414878944,0.0
ARMM,PF,1000,21020.487999999998,2030.7373804265742,0.0
ARMM,PF,1000,50009.258000000016,22818.992363509336,2508.881497658336
ARMM,PF,1000,69618.69500000004,23511.8076109583,579.520874107547
ARMM,PF,1000,88180.22699999998,19265.368073421967,0.0
ARMM,PF,1000,18537.318,2791.204416752757,6.133921555133549
ARMM,PF,1000,15421.942000000005,6614.880416779487,5761.094823299574
ARMM,PF,1000,18944.676000000003,6379.381958883663,5555.992257388157
ARMM,PF,1000,22283.68899999999,4149.003063605809,1.5506992487306148
ARMM,PF,1000,59133.09400000003,7495.783066072242,0.0
ARMM,PF,1000,23404.613000000005,9720.405354636805,8465.788259288856
ARMM,PF,1000,24715.36700000001,8145.87569178417,449.26843138147035
ARMM,PF,1000,16872.609000000004,6558.845853531191,5712.292666357065
ARMM,PF,1000,14646.375000000005,4612.545748531777,4017.2023921539503
ARMM,PF,1000,20542.379,3531.70145081378,1.076004809997616
ARMM,PF,1000,35660.316000000006,9471.065263212491,0.0
ARMM,PF,1000,58101.75000000001,10820.185338896335,0.0
ARMM,PF,1000,21375.674000000006,7569.46233733616,6592.468425607545
ARMM,PF,1000,21290.01,7996.726170845241,6964.585123767102
ARMM,PF,1000,21300.088000000003,1899.4881817278533,0.0
ARMM,PF,1000,19360.771000000004,3276.7004863129637,4.2471360781235346
ARMM,PF,1000,18619.412,1766.4478093106925,0.0
ARMM,PF,1000,20754.609000000008,2654.005997055617,0.0
ARMM,PF,1000,21125.160000000003,3105.14770226966,0.0
ARMM,PF,1000,15096.341999999999,5549.753224740536,4833.444077468144
ARMM,PF,1000,17920.682000000004,8453.289370921686,7362.219506060302
ARMM,PF,1000,18558.637,6414.41722990016,5586.505510201321
ARMM,PF,1000,27171.596000000005,9788.141573144643,597.6131694096922
ARMM,PF,1000,21986.119000000006,8486.388537579303,7391.046548375841
ARMM,PF,1000,29024.096,7748.415985455027,49.50546600514564
ARMM,PF,1000,19983.454999999994,6427.201260464426,5597.588921494273
ARMM,PF,1000,19451.166,8502.150404031649,7404.7219998359315
ARMM,PF,1000,57683.86700000001,26400.2584101462,2888.051971432495
ARMM,PF,1000,33965.03500000002,10644.428523593258,173.16458309034147
ARMM,PF,1000,35492.949000000015,5962.2050049287545,0.0
ARMM,PF,1000,31432.369,5917.2541762010915,0.0
ARMM,PF,1000,32861.840000000004,11380.985953012605,373.5258742995189
ARMM,PF,1000,24064.36900000001,2178.1190201306845,0.0
ARMM,PF,1000,24778.27000000001,4036.214663326321,0.0
ARMM,PF,1000,16240.928000000005,5863.94609019701,5107.083928327338
ARMM,PF,1000,22363.04100000001,7438.2434453353135,6789.081283815708
ARMM,PF,1000,21601.352000000006,7537.0167140062595,6564.210573488183
ARMM,PF,1000,23784.754000000008,2144.921285834088,0.0
ARMM,PF,1000,19694.582000000006,5969.137956278831,5198.698632895535
ARMM,PF,1000,22718.94100000001,7256.824661887558,1128.543218881209
ARMM,PF,1000,20422.482000000004,4207.692679804857,20.658855098815426
ARMM,PF,1000,15305.591000000004,4324.603185895121,3766.424705711468
ARMM,PF,1000,19194.842000000004,7741.058284715846,6741.916406804699
ARMM,PF,1000,19761.375000000004,6770.327665416082,5896.478425570716
ARMM,PF,1000,16993.393000000007,4843.721120254932,4218.539854571303
ARMM,PF,1000,18867.148000000005,6790.648640283529,5914.1765630633145
ARMM,PF,1000,20835.127000000004,9340.442030905417,8134.866972814814
ARMM,PF,1000,27180.305000000004,9663.390056995126,530.8379959875379
ARMM,PF,1000,37058.65200000002,8364.403430304996,0.0
ARMM,PF,1000,18815.473000000005,7529.937602983858,6558.045166512529
ARMM,PF,1000,22659.55300000001,7383.910961488744,1824.9417866311035
ARMM,PF,1000,23567.92400000001,3713.626890288754,0.0
ARMM,PF,1000,34370.57000000001,6507.072965671872,0.0
ARMM,PF,1000,24317.359,5809.25907834599,0.0
ARMM,PF,1000,34230.09799999997,3524.7790884567216,0.0
ARMM,PF,1000,23432.034999999996,3428.0849177239347,0.0
ARMM,PF,1000,31303.672,3813.0570396013823,0.0
ARMM,PF,1000,26044.132999999998,2924.1498011770923,0.0
ARMM,PF,1000,24697.236000000004,3716.252244103147,0.0
ARMM,PF,1000,97789.195,16273.544603822858,0.0
ARMM,PF,1000,38397.26600000002,3374.9952987660668,0.0
ARMM,PF,1000,42290.500000000015,2799.0668884507677,0.0
ARMM,PF,1000,23162.896000000004,2573.923145219629,0.0
ARMM,PF,1000,32337.490000000005,4517.144746789862,0.0
ARMM,PF,1000,39244.691000000006,7128.2604761150205,0.0
ARMM,PF,1000,31648.129000000004,10817.275479320768,0.0
ARMM,PF,1000,55117.58999999999,5403.835363545402,0.0
ARMM,PF,1000,47389.16000000001,4350.438929188147,0.0
ARMM,PF,1000,38914.445,4971.210804593453,0.0
ARMM,PF,1000,61740.895000000026,6736.728711039961,0.0
ARMM,PF,1000,21247.574000000004,3064.6878286253414,0.08023508215721281
ARMM,PF,1000,23345.20899999999,3910.903423013809,0.0
ARMM,PF,1000,21543.236000000004,5861.292127506792,380.7541186436686
ARMM,PF,1000,19075.877000000004,2220.7129660336554,0.016601365816802903
ARMM,PF,1000,28894.041000000005,2337.7410529268113,0.0
ARMM,PF,1000,22224.94499999999,1792.8569820937478,0.0
ARMM,PF,1000,68158.69499999999,3864.217473252182,0.0
ARMM,PF,1000,39247.11299999998,4489.635339538894,0.0
ARMM,PF,1000,40860.164,11183.388051815758,0.0
ARMM,PF,1000,31465.031000000003,9467.79423810028,0.0
ARMM,PF,1000,33157.059,5169.852708480257,0.0
ARMM,PF,1000,60103.85500000003,12686.913713475202,0.0
ARMM,PF,1000,39787.703000000016,8437.938924863909,0.0
ARMM,PF,1000,26244.44100000001,4898.7633734672445,0.0
ARMM,PF,1000,43835.83600000002,5366.867863762552,0.03335500059873106
ARMM,PF,1000,40239.371,4680.13786243314,0.028480741197160236
ARMM,PF,1000,32858.781,3452.071968708569,0.02056565914543757
ARMM,PF,1000,22302.480000000003,9668.196980162329,8420.318443212544
ARMM,PF,1000,29334.951000000005,3088.41073202367,0.01842614434097266
ARMM,PF,1000,20484.055000000004,2141.9287583491828,0.0
ARMM,PF,1000,14867.815000000004,12169.016452137863,10598.356020045927
ARMM,PF,1000,16967.98,4565.771731394652,3976.465518466852
ARMM,PF,1000,16436.938000000006,3131.0806052029584,2726.9506218451997
ARMM,PF,1000,46654.76200000001,4084.1504650260663,0.0
ARMM,PF,1000,15612.133000000005,3305.8789561187377,2879.1876709122917
ARMM,PF,1000,28304.041000000016,9546.101821341575,323.1314089519548
ARMM,PF,1000,49793.04300000001,11331.125445593403,15.047660144676462
ARMM,PF,1000,40903.20700000002,4052.414701849575,0.0
ARMM,PF,1000,138031.55000000002,20452.644143124468,0.3245222623898868
ARMM,PF,1000,34174.70700000002,7275.791834732608,5.451637309123607
ARMM,PF,1000,64320.97300000001,26164.394666036318,1698.604589675041
ARMM,PF,1000,31931.35200000001,6676.1564746099875,4.259943207557955
ARMM,PF,1000,27494.529,4910.906973275411,0.6128999264930893
ARMM,PF,1000,15992.621000000005,1949.483570254265,1697.8628481642918
ARMM,PF,1000,19181.266000000003,1614.2964539989114,0.0
ARMM,PF,1000,19186.674000000006,2637.514917069313,0.0
ARMM,PF,1000,18631.195000000003,3304.4645169337323,2645.56618648844
ARMM,PF,1000,25125.63700000001,7732.551381677924,212.2196009549617
ARMM,PF,1000,25898.225,2216.3672278716776,0.0
ARMM,PF,1000,23429.66600000001,4671.173956456927,3.3185762078765766
ARMM,PF,1000,30167.17800000001,3658.2595792536213,0.023030806220828204
ARMM,PF,1000,24813.22700000001,8887.186092116279,998.0402024873348
ARMM,PF,1000,26562.42000000001,3712.2456688776642,0.03849186876960948
ARMM,PF,1000,23504.504000000008,4507.2117793185935,1.9764951695608963
ARMM,PF,1000,29609.715000000004,2836.255491315149,0.0
ARMM,PF,1000,25743.31600000001,7045.023956861482,67.60836979854051
ARMM,PF,1000,23269.025,7463.428697252788,683.6738306145436
ARMM,PF,1000,25064.193000000007,3280.5028187261896,0.024760933344168408
ARMM,PF,1000,22448.30100000001,8132.7223951257765,7083.0282541528695
ARMM,PF,1000,17918.141000000003,6169.4366820926525,5373.14471199205
ARMM,PF,1000,21455.77700000001,3293.0027381864675,0.0
ARMM,PF,1000,25770.037,5818.0351654308,10.06859060629627
ARMM,PF,1000,49444.89500000001,6019.296934650097,0.0
