region,hazard,rp,c,di0,dc_post_reco
ARMM,PF,500,26297.23,2220.240672519711,0.0
ARMM,PF,500,33310.34000000001,3430.9038846846674,0.01834474371304269
ARMM,PF,500,54972.60500000002,6151.600171917143,0.03352693427802199
ARMM,PF,500,35898.86700000001,4441.745917125668,0.02560611987161024
ARMM,PF,500,35811.52,3345.4522704252613,0.0
ARMM,PF,500,19809.043,1814.737122151213,0.0
ARMM,PF,500,31539.020000000015,2806.571828855273,0.0
ARMM,PF,500,23157.06400000001,9936.182915699525,8786.31359448157
ARMM,PF,500,31960.361000000015,14367.77072960056,2159.2322542874567
ARMM,PF,500,30421.029000000013,4596.509526595733,0.08279380475376039
ARMM,PF,500,23679.551000000003,4422.937074947793,1.5393248842732241
ARMM,PF,500,43158.81300000002,9494.0470284028,10.282099621214453
ARMM,PF,500,59057.16800000001,10350.512553710545,1.1505199156806851
ARMM,PF,500,17095.063000000006,1865.400831055131,1649.5264650533084
ARMM,PF,500,29049.367000000013,7913.984921167039,60.441421385213566
ARMM,PF,500,22669.916,4135.458745032256,1.23551096947434
ARMM,PF,500,52692.141,10844.201664093687,6.660321901372434
ARMM,PF,500,44630.92200000001,3221.3489037134113,0.0
ARMM,PF,500,17699.430000000004,4210.207975538629,3722.9797282234777
ARMM,PF,500,22091.17800000001,5267.570431302922,44.13643288250492
ARMM,PF,500,26347.422,7191.005475139594,72.21123615656872
ARMM,PF,500,20448.898000000005,2262.713763528447,0.0
ARMM,PF,500,23171.99200000001,5935.351917703853,64.99725272811095
ARMM,PF,500,22442.20700000001,3864.0348026661977,0.6431732288341526
ARMM,PF,500,21791.895000000004,2886.3384647586604,0.0
ARMM,PF,500,28849.123,4118.703163474464,0.047749001094831885
ARMM,PF,500,22999.85000000001,3210.782095344223,0.044956918976809736
ARMM,PF,500,19642.471,1735.9180338048984,0.0
ARMM,PF,500,13303.598999999984,988.6992431856007,874.1947010645297
ARMM,PF,500,291517.5600000001,36566.345784533216,0.0
ARMM,PF,500,14967.789999999992,1815.903126347329,1605.7072654038245
ARMM,PF,500,31645.38500000001,5865.012366850803,0.0
ARMM,PF,500,24289.865,2348.516747887396,0.0
ARMM,PF,500,40385.16800000001,4366.4571585923795,0.0
ARMM,PF,500,27944.36500000001,5173.110797681556,0.0
ARMM,PF,500,12165.500999999946,1185.0336905288932,1047.6953246549542
ARMM,PF,500,19204.663999999993,1715.2249772370112,0.0
ARMM,PF,500,17173.164000000008,6480.816496393589,5730.821037486358
ARMM,PF,500,19130.064,1694.677032909833,0.0
ARMM,PF,500,15671.533999999996,1502.918688853942,1328.9444742410462
ARMM,PF,500,14494.194000000005,3104.3572975631487,2745.1041267175474
ARMM,PF,500,27029.57800000001,3511.5292334713704,0.0
ARMM,PF,500,46976.992,4401.286059980583,0.0
ARMM,PF,500,13565.215000000006,1255.4912253666666,1110.1989279768466
ARMM,PF,500,26852.838,5729.412249820709,0.0
ARMM,PF,500,35611.426,7550.969542512129,0.0
ARMM,PF,500,17086.484000000004,1414.7608590493742,0.0
ARMM,PF,500,17601.882999999998,2949.111936639983,2607.776345703759
ARMM,PF,500,22220.525000000005,3503.2521217334315,0.20988964981083666
ARMM,PF,500,17064.188999999988,5803.769918644648,5132.037875087303
ARMM,PF,500,15619.78699999998,1441.6949052287412,1274.7324848795795
ARMM,PF,500,45293.41800000001,5294.035228017181,0.0
ARMM,PF,500,19939.238000000005,2569.74113549748,0.0
ARMM,PF,500,14487.589999999987,4226.6877550641575,3737.494051294268
ARMM,PF,500,14750.608000000002,1349.4385526069202,1193.2567838941611
ARMM,PF,500,10870.833999999992,3553.996012489161,3142.6895804973533
ARMM,PF,500,14942.674999999996,5400.01351478155,4775.056470959798
ARMM,PF,500,28330.016000000003,5522.008068203762,0.0
ARMM,PF,500,13812.413,2969.968774901729,2626.2496796902965
ARMM,PF,500,10059.235999999999,811.8677447213562,717.9139779215852
ARMM,PF,500,12778.623999999994,4099.814740067183,3625.347322327185
ARMM,PF,500,29874.576,2296.549148916941,0.0
ARMM,PF,500,18023.363000000005,1768.1011142824436,0.0
ARMM,PF,500,14838.757999999994,3761.131916893344,3325.848878901621
ARMM,PF,500,52654.16000000002,6588.566268206294,0.0
ARMM,PF,500,32443.621000000014,3496.231537466089,0.0
ARMM,PF,500,15965.688999999993,1137.1807138518056,1005.5408635187604
ARMM,PF,500,17331.016000000003,2903.380099478037,2567.385106979502
ARMM,PF,500,28648.329999999994,4452.228744113707,0.0
ARMM,PF,500,10255.122999999989,870.1579564429128,769.4042349780302
ARMM,PF,500,13014.176999999994,1738.8250358026105,1537.5552771468124
ARMM,PF,500,7873.442399999989,640.4772327920438,566.3207921500067
ARMM,PF,500,8486.358400000001,569.4728867567937,0.0
ARMM,PF,500,16986.867,1977.3991247296228,1748.563704868619
ARMM,PF,500,9696.466799999997,842.576009978609,745.034732672473
ARMM,PF,500,8711.33109999988,799.3647120890857,706.6406916664363
ARMM,PF,500,10868.478000000003,3126.835560678844,2764.9810825334166
ARMM,PF,500,12342.451,1595.3359548157432,1410.7084551912772
ARMM,PF,500,13108.972000000007,1710.6690364092055,1512.6948733124307
ARMM,PF,500,19434.69099999999,1865.5139850633054,0.0
ARMM,PF,500,19066.564,4469.930581859106,3952.645816908513
ARMM,PF,500,28151.270000000004,2222.1158314441955,0.0
ARMM,PF,500,15792.004000000004,4877.65695679498,4313.187870262566
ARMM,PF,500,15584.365000000005,5807.845887517382,5135.730260714034
ARMM,PF,500,15020.540000000005,4940.467074658148,4368.7292584530105
ARMM,PF,500,11591.717999999988,3324.6816103557235,2939.858916504238
ARMM,PF,500,16132.846000000007,6155.352832051494,5443.021804845381
ARMM,PF,500,11302.902999999973,2411.5553110196397,2132.352868787446
ARMM,PF,500,39007.621000000014,4090.9031648623695,0.0
ARMM,PF,500,21774.102000000006,3445.780080542237,0.26672322137550675
ARMM,PF,500,14438.61799999999,1906.9713383346384,1686.2241569529865
ARMM,PF,500,12669.294999999995,773.1265601067444,0.0
ARMM,PF,500,13252.528000000006,1559.6269725022114,1379.1384264036133
ARMM,PF,500,11165.503,1002.817779108535,886.7383098558615
ARMM,PF,500,13535.723999999998,1348.9479506164628,1192.8403308701625
ARMM,PF,500,13442.678000000005,2093.4065797310145,1851.1461439790585
ARMM,PF,500,10541.116000000002,1203.020267500443,1063.8001957547335
ARMM,PF,500,13617.343,1256.9583167220849,1111.4745222314448
ARMM,PF,500,115887.63000000006,16837.49235848883,0.0
ARMM,PF,500,31989.949000000004,3996.8989969170225,0.0
ARMM,PF,500,86130.10200000003,11106.136734199486,0.0
ARMM,PF,500,47048.687999999995,3752.961636939421,0.0
ARMM,PF,500,26999.949000000004,3490.341225392476,0.0
ARMM,PF,500,30421.098000000005,3650.5689084219093,0.0
ARMM,PF,500,13415.059999999996,1363.807738884316,1205.949190446895
ARMM,PF,500,62799.98399999997,4319.110093428742,0.0
ARMM,PF,500,29728.338000000014,9371.385441206838,206.73455297903263
ARMM,PF,500,32550.324000000015,4351.964755631004,0.0
ARMM,PF,500,26072.531000000003,3583.22446309111,0.0
ARMM,PF,500,22811.916,3868.75752944758,0.0
ARMM,PF,500,46237.68400000002,10037.301077984486,0.0
ARMM,PF,500,47098.53900000001,8571.848204308735,0.0
ARMM,PF,500,11640.142999999993,2368.3443735484398,2094.237317286793
ARMM,PF,500,25029.734,2337.3141524785597,0.0
ARMM,PF,500,21517.90200000001,4937.312664244541,38.19910924378309
ARMM,PF,500,20142.824,1630.3173371653393,0.018595812500653255
ARMM,PF,500,71921.03900000003,7417.802259741603,0.0
ARMM,PF,500,57718.390999999996,6540.653974232268,0.0
ARMM,PF,500,15395.438,2122.877191392968,1877.1801948639102
ARMM,PF,500,14412.153,3117.6630503117512,2756.859206491065
ARMM,PF,500,74586.55500000002,5218.987645485021,0.0
ARMM,PF,500,23192.081999999995,4637.623921919561,0.0
ARMM,PF,500,17391.08399999999,1684.1161587674646,0.17915908596671576
ARMM,PF,500,13815.745999999906,1561.6004510406894,1380.5739216618613
ARMM,PF,500,17688.86499999998,3159.5452122115526,2793.768886035575
ARMM,PF,500,151353.05,23348.393728676983,0.0
ARMM,PF,500,32430.111000000008,10519.5290657088,249.07355896508238
ARMM,PF,500,27489.965000000004,6229.8161459185485,0.0
ARMM,PF,500,20776.736,2286.265198490002,0.04150689588375675
ARMM,PF,500,24272.64500000001,1887.1306576881948,0.0
ARMM,PF,500,22771.412,5043.51466034306,0.0
ARMM,PF,500,64823.21900000003,8372.928648604046,0.0
ARMM,PF,500,21625.788999999982,1307.178893382357,0.10033999172440733
ARMM,PF,500,19905.673999999988,1544.955428399499,0.06758297695199672
ARMM,PF,500,16976.407999999967,2047.0090981134515,1809.9060715226485
ARMM,PF,500,21900.822,6102.1434711708225,418.2679094017742
ARMM,PF,500,34364.492,2239.5190161439223,0.0
ARMM,PF,500,16330.424999999937,2231.4802800514985,1972.9571400133639
ARMM,PF,500,88954.83600000002,9936.196970080377,0.0
ARMM,PF,500,18499.889,1566.4299515518646,0.03510137003759698
ARMM,PF,500,10899.349999999966,2720.650905086203,2405.678233597601
ARMM,PF,500,16323.756000000007,5459.623524580584,4827.806090302493
ARMM,PF,500,46557.78100000001,8803.459713188762,0.0
ARMM,PF,500,24813.604000000007,1904.8055134527121,0.0
ARMM,PF,500,21868.142999999982,1573.017556219278,0.05791830770416252
ARMM,PF,500,135539.14,16294.75122559895,0.0
ARMM,PF,500,16666.90199999999,3598.5695196837237,3182.0737734576232
ARMM,PF,500,15294.698,2820.878318213045,2494.3763476522245
ARMM,PF,500,31865.129000000008,8029.2477059385055,29.497220941424178
ARMM,PF,500,20687.771000000004,3957.118541687325,6.485027578510664
ARMM,PF,500,11868.832,3715.321429125461,3285.35872485762
ARMM,PF,500,16596.478999999992,3515.001313052226,3108.1653669444104
ARMM,PF,500,15923.283999999996,2781.0866221156243,2459.183289936016
ARMM,PF,500,19582.527,3892.859979497865,98.61697134980976
ARMM,PF,500,26568.81099999999,4024.0948479745207,0.0
ARMM,PF,500,31955.13900000001,4777.199641391425,0.0
ARMM,PF,500,17021.52699999999,5045.853880512448,4461.8580785333315
ARMM,PF,500,57369.647999999994,20324.70433232968,671.5553669504853
ARMM,PF,500,23259.92,8412.803110182804,7685.960283815701
ARMM,PF,500,21151.076000000005,7904.8375062465075,6990.046563410286
ARMM,PF,500,24809.82200000001,4344.4197920646575,0.0
ARMM,PF,500,20037.805,7427.292315844555,6567.76550900474
ARMM,PF,500,19703.607000000007,5690.601469713165,5032.054006887968
ARMM,PF,500,21984.320000000007,7559.028719475178,6684.256656956435
ARMM,PF,500,91218.42199999999,9597.536821642796,0.0
ARMM,PF,500,24011.458999999995,7172.835498055636,239.94324498615296
ARMM,PF,500,12722.372000000005,4391.148605569358,3882.9809209270757
ARMM,PF,500,10973.9,3645.8772679888093,3223.956450411838
ARMM,PF,500,18948.289000000008,8384.461038312364,7414.165442438272
ARMM,PF,500,17829.258000000005,7069.432043638894,6251.318780791093
ARMM,PF,500,24965.461000000007,9431.171099703104,2016.3256546547732
ARMM,PF,500,26197.68900000001,8533.513020361244,325.12561483935866
ARMM,PF,500,41797.527,8912.039113737907,0.0
ARMM,PF,500,23594.47700000001,6742.921634771609,173.56135168989866
ARMM,PF,500,17355.432000000004,3024.9279020478943,2674.866734397158
ARMM,PF,500,27265.754000000008,9675.157752907207,574.0415447092616
ARMM,PF,500,33564.16000000002,11775.42722748968,435.4258983921192
ARMM,PF,500,30461.307000000008,10884.361708092209,497.4103901976784
ARMM,PF,500,27436.577999999998,6261.456621163342,0.0
ARMM,PF,500,27390.865,9820.247397184505,613.4366565236437
ARMM,PF,500,17746.475000000002,3163.4562302946624,2797.363808376365
ARMM,PF,500,15868.706000000007,5885.56453259131,5204.454879971877
ARMM,PF,500,15656.256000000007,6673.2319166735,5900.969095079184
ARMM,PF,500,18050.977000000006,7942.284625630534,7023.160097743291
ARMM,PF,500,11319.878000000002,4699.382235230403,4155.5440725462095
ARMM,PF,500,16887.494000000002,7547.683111121105,6674.22402432831
ARMM,PF,500,26400.69100000001,11816.685501938433,10826.731283815709
ARMM,PF,500,94694.65600000002,9261.361100617973,0.0
ARMM,PF,500,109677.98000000004,13334.521666503933,0.0
ARMM,PF,500,29495.68000000001,4053.5612746203333,0.0
ARMM,PF,500,23829.500000000004,3190.425121883489,0.0
ARMM,PF,500,45414.45300000002,3599.1876103543477,0.0
ARMM,PF,500,21020.487999999998,1904.046101586402,0.0
ARMM,PF,500,50009.258000000016,16337.485484470551,352.12668251520347
ARMM,PF,500,69618.69500000004,31496.0978105834,3362.602540231649
ARMM,PF,500,88180.22699999998,19537.24333529103,0.0
ARMM,PF,500,18537.318,1584.684012113638,0.0
ARMM,PF,500,15421.942000000005,5382.4308403262485,4759.54656480737
ARMM,PF,500,18944.676000000003,8452.001181849104,7473.889471913661
ARMM,PF,500,22283.68899999999,4070.729906833677,1.6095410750099457
ARMM,PF,500,59133.09400000003,4042.0635163372463,0.0
ARMM,PF,500,23404.613000000005,7921.43623824427,1560.0606483284805
ARMM,PF,500,24715.36700000001,9623.143638124195,4263.89880441578
ARMM,PF,500,16872.609000000004,6053.030441670257,5352.540719980686
ARMM,PF,500,14646.375000000005,4715.910718834118,4170.159789810635
ARMM,PF,500,20542.379,1358.1643517353225,0.0
ARMM,PF,500,35660.316000000006,10841.192398055586,161.39708701721534
ARMM,PF,500,58101.75000000001,13025.697979336586,0.0
ARMM,PF,500,21375.674000000006,7539.374643539634,6666.877057965096
ARMM,PF,500,21290.01,8991.631152533562,7951.0705169529
ARMM,PF,500,21300.088000000003,3269.227653553052,0.1945603030388695
ARMM,PF,500,19360.771000000004,2220.376005597898,0.0
ARMM,PF,500,18619.412,1714.499826403659,0.0
ARMM,PF,500,20754.609000000008,2742.405755005315,0.0
ARMM,PF,500,21125.160000000003,2706.5810839794844,0.0
ARMM,PF,500,15096.341999999999,5122.814734663593,4529.974651942726
ARMM,PF,500,17920.682000000004,7304.3848706057515,6459.081584189065
ARMM,PF,500,18558.637,6308.730880641388,5578.6501084760575
ARMM,PF,500,27171.596000000005,11618.249654261106,2948.689361136377
ARMM,PF,500,21986.119000000006,8254.844907228095,7299.54919752088
ARMM,PF,500,29024.096,10506.910035210536,582.2024813208468
ARMM,PF,500,19983.454999999994,7066.051986075435,6248.293686466985
ARMM,PF,500,19451.166,7382.521285875732,6528.138397370475
ARMM,PF,500,57683.86700000001,27080.96184475375,3472.009132499163
ARMM,PF,500,33965.03500000002,11294.80540896708,305.39422938964725
ARMM,PF,500,35492.949000000015,6669.7012674680445,0.0
ARMM,PF,500,31432.369,6076.2607373806,0.0
ARMM,PF,500,32861.840000000004,12761.588079073803,858.6115369130058
ARMM,PF,500,24064.36900000001,3537.0819536485383,0.0
ARMM,PF,500,24778.27000000001,4241.498929963365,0.0
ARMM,PF,500,16240.928000000005,5665.657914673787,5009.997056186014
ARMM,PF,500,22363.04100000001,10238.597213979894,9053.730859510786
ARMM,PF,500,21601.352000000006,6579.715240720251,6027.392283815706
ARMM,PF,500,23784.754000000008,3190.195186150102,0.0
ARMM,PF,500,19694.582000000006,6762.11394791665,5979.565212526148
ARMM,PF,500,22718.94100000001,5981.176662222487,103.9421517434432
ARMM,PF,500,20422.482000000004,4645.7850134333285,150.76291687219359
ARMM,PF,500,15305.591000000004,3358.7036153769623,2970.016100347061
ARMM,PF,500,19194.842000000004,7592.395126950607,6713.761721636471
ARMM,PF,500,19761.375000000004,7788.809677883595,6887.446108654925
ARMM,PF,500,16993.393000000007,4044.6197542259856,3576.554279703756
ARMM,PF,500,18867.148000000005,7107.9509953401475,6285.380109155241
ARMM,PF,500,20835.127000000004,6679.246169748072,5906.287345960641
ARMM,PF,500,27180.305000000004,8510.283997232522,212.5178775091801
ARMM,PF,500,37058.65200000002,8669.766859470496,0.0
ARMM,PF,500,18815.473000000005,6169.181772729174,5455.250385025963
ARMM,PF,500,22659.55300000001,7934.527777702157,7085.593283815706
ARMM,PF,500,23567.92400000001,2619.888060209542,0.0
ARMM,PF,500,34370.57000000001,6860.672481667032,0.0
ARMM,PF,500,24317.359,5077.449848749259,0.0
ARMM,PF,500,34230.09799999997,4061.30785386829,0.0
ARMM,PF,500,23432.034999999996,1545.7465662758932,0.0
ARMM,PF,500,31303.672,4860.574526838209,0.0
ARMM,PF,500,26044.132999999998,4418.623914004136,0.0
ARMM,PF,500,24697.236000000004,2822.611637078896,0.0
ARMM,PF,500,97789.195,15855.177916738594,0.0
ARMM,PF,500,38397.26600000002,4129.996580193717,0.0
ARMM,PF,500,42290.500000000015,4043.673999805996,0.0
ARMM,PF,500,23162.896000000004,2939.530363709421,0.0
ARMM,PF,500,32337.490000000005,3448.3034895209757,0.0
ARMM,PF,500,39244.691000000006,5051.165682298002,0.0
ARMM,PF,500,31648.129000000004,10186.281377101584,0.0
ARMM,PF,500,55117.58999999999,3518.4523195614192,0.0
ARMM,PF,500,47389.16000000001,5288.890241795921,0.0
ARMM,PF,500,38914.445,5134.398756706743,0.0
ARMM,PF,500,61740.895000000026,8358.099427026928,0.0
ARMM,PF,500,21247.574000000004,2037.878350604785,0.0
ARMM,PF,500,23345.20899999999,4182.825048176573,0.0
ARMM,PF,500,21543.236000000004,5319.74391205653,103.82571721934956
ARMM,PF,500,19075.877000000004,2844.9672069017906,0.9559171164187146
ARMM,PF,500,28894.041000000005,3356.814312740367,0.0
ARMM,PF,500,22224.94499999999,3210.619208873694,0.12856251524406384
ARMM,PF,500,68158.69499999999,7379.212888475741,0.0
ARMM,PF,500,39247.11299999998,4579.730872993545,0.0
ARMM,PF,500,40860.164,8056.6991343037525,0.0
ARMM,PF,500,31465.031000000003,11131.851045640124,458.6664861923383
ARMM,PF,500,33157.059,4384.432110537149,0.0
ARMM,PF,500,60103.85500000003,13062.030349699702,0.0
ARMM,PF,500,39787.703000000016,6302.741227938519,0.0
ARMM,PF,500,26244.44100000001,4253.429659565642,0.0
ARMM,PF,500,43835.83600000002,6853.775270180767,0.17264827846040753
ARMM,PF,500,40239.371,3045.1714678689227,0.0
ARMM,PF,500,32858.781,2132.4012101341673,0.0
ARMM,PF,500,22302.480000000003,7875.262431563666,6963.894077798022
ARMM,PF,500,29334.951000000005,2459.0587394356303,0.0
ARMM,PF,500,20484.055000000004,1508.960387041752,0.0
ARMM,PF,500,14867.815000000004,10311.710000504572,9118.382635310649
ARMM,PF,500,16967.98,3801.001020654212,3361.1284357139093
ARMM,PF,500,16436.938000000006,3782.903286131724,3345.1250698124013
ARMM,PF,500,46654.76200000001,4778.300755795852,0.0255649445118383
ARMM,PF,500,15612.133000000005,4294.818098200604,3797.798305667442
ARMM,PF,500,28304.041000000016,8326.94087276958,124.62226206430685
ARMM,PF,500,49793.04300000001,9256.993878765192,1.6246764698256888
ARMM,PF,500,40903.20700000002,5460.798048832652,0.04306055986237081
ARMM,PF,500,138031.55000000002,19439.04232956119,0.21634035980197772
ARMM,PF,500,34174.70700000002,6808.274379673661,3.08200295439542
ARMM,PF,500,64320.97300000001,23196.624176506095,883.7580782713112
ARMM,PF,500,31931.35200000001,7372.475785829754,13.783131675858565
ARMM,PF,500,27494.529,4279.303152465816,0.13027927753458873
ARMM,PF,500,15992.621000000005,1497.034497258128,0.0
ARMM,PF,500,19181.266000000003,2370.7338959496915,0.0
ARMM,PF,500,19186.674000000006,1756.0221336330276,0.0
ARMM,PF,500,18631.195000000003,4018.925260076065,3553.8332926639478
ARMM,PF,500,25125.63700000001,6554.025658860725,51.63339221185985
ARMM,PF,500,25898.225,2817.5445068200565,0.015168853144828576
ARMM,PF,500,23429.66600000001,4979.2079819964065,7.29842652895496
ARMM,PF,500,30167.17800000001,2887.402517590582,0.0
ARMM,PF,500,24813.22700000001,11458.733403382894,10132.66622926246
ARMM,PF,500,26562.42000000001,3378.581919838325,0.02225388778077914
ARMM,PF,500,23504.504000000008,2663.0476808903104,0.01458628716187556
ARMM,PF,500,29609.715000000004,1955.9080840665845,0.0
ARMM,PF,500,25743.31600000001,7724.79467898356,171.26259333378363
ARMM,PF,500,23269.025,8241.984138210888,5488.626793610392
ARMM,PF,500,25064.193000000007,3541.106575339704,0.04272117637907507
ARMM,PF,500,22448.30100000001,7301.481834432373,3863.1606455264296
ARMM,PF,500,17918.141000000003,6145.081666794538,5433.939274894591
ARMM,PF,500,21455.77700000001,1994.355167054937,0.0
ARMM,PF,500,25770.037,6365.411853473615,28.51042468548471
ARMM,PF,500,49444.89500000001,3715.8718653536857,0.0
ARMM,PF,500,10598.16799999999,1339.4452929486708,1184.393938051745
ARMM,PF,500,14621.491999999995,1710.4755277309546,1512.4896313577308
ARMM,PF,500,11548.568,1590.536529342682,1406.4613084892105
ARMM,PF,500,10558.955999999998,974.5529516138482,861.753749882162
ARMM,PF,500,22763.424,1455.642585862215,0.0
ARMM,PF,500,15185.084000000004,2023.2395588704187,1789.0992337618948
ARMM,PF,500,18322.338,1398.826164511209,0.0
ARMM,PF,500,20666.708999999995,1842.760868619944,0.0
ARMM,PF,500,9800.340799999984,1275.2975324374809,1127.6407501477636
ARMM,PF,500,15160.353999999996,1303.3543806541084,1152.4905217641592
ARMM,PF,500,11455.413999999982,811.9731072858522,717.9246216900574
ARMM,PF,500,11053.685,1498.4738830543888,1325.0623062558068
ARMM,PF,500,51411.79300000001,4890.733178344319,0.0
