,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,ARMM,EQ,1,153829114,helped,a,0.9310153754994157,822.4791037502216,243302.09000000003,22302.6775,0.5150000000000002,147389,16851,164240.0,2.671098840225505e-06,5372.16843396444,0.5150000000000002,122893.5601727389,5372.16843396444,128265.72860670334,1,15573.959716184301,0,0.004054684583948997,0.0,-1,0.0,0.0,88854.99000000005,169090.64000000004,261402.11,0.0,10.0,89545.22989471072,30662.64,28609.83,2052.81,76879.3,0.0,1473.97
1,ARMM,EQ,1,153893114,helped,a,0.7499636399729919,0.0,98041.71900000001,22302.6775,0.5650000000000003,54827,6268,61095.0,2.671098840225505e-06,1998.2643014710764,0.5650000000000003,48456.329163489914,1998.2643014710764,50454.59346496099,1,15573.959716184301,0,0.006387406222212573,0.0,-1,0.0,0.0,31468.289999999994,73376.42000000004,105335.36,0.0,10.0,25654.657219302833,10905.61,10142.03,763.58,28879.81,0.0,553.43
2,ARMM,EQ,1,156627419,helped,a,1.628717189054237,0.0,116599.21000000002,22302.6775,0.7550000000000004,44656,5105,49761.0,2.671098840225505e-06,1627.495095566344,0.7550000000000004,47951.79733351827,1627.495095566344,49579.29242908461,1,15573.959716184301,0,0.00585709396839272,0.0,-1,0.0,0.0,21265.4,104023.52999999993,132476.01,0.0,10.0,38320.02232523051,7500.74,6878.84,621.9,23791.38,0.0,455.09
3,ARMM,EQ,1,156642019,helped,a,0.6874904727745614,0.0,21066.311000000005,22302.6775,0.19500000000000006,28408,3247,31655.0,2.671098840225505e-06,1035.1570176893083,0.0,9056.587791351361,1035.1570176893083,10091.744809040669,3,15573.959716184301,0,0.013779572685382052,0.04380167110945948,-1,0.9826589595375712,0.9826589595375712,28408.0,10665.66,12574.06,1841.041,10.0,20383.22873394672,9452.14,9056.59,395.55,9452.14,1841.041,146.65
4,ARMM,EQ,1,157025015,helped,a,2.6924615309153936,1370.7984756648525,26179.943,22302.6775,0.8450000000000005,8566,979,9545.0,2.671098840225505e-06,312.1092455552303,0.8450000000000005,9969.151051118668,312.1092455552303,10281.260296673898,1,15573.959716184301,0,0.012360773468492348,0.0,-1,0.0,0.0,3733.9000000000024,47591.30999999999,48605.82,0.0,10.0,11225.640709283982,1329.19,1209.93,119.26,4536.13,0.0,86.69
5,ARMM,EQ,1,157260118,helped,a,2.324508889247561,0.0,23040.299000000003,22302.6775,0.3950000000000002,18647,2132,20779.0,2.671098840225505e-06,679.69041013662,0.094,6786.6488736790825,679.69041013662,7466.339283815702,2,15573.959716184301,0,0.013176071421869688,0.12760828785278533,-1,0.9826589595375712,0.9826589595375712,17415.180000000004,11105.46,7493.85,5196.0,9.446,42448.8558862458,5821.82,5562.1,259.72,7461.81,5196.0,43.53
6,ARMM,EQ,1,157260240,helped,a,2.324508889247561,0.0,18463.852000000006,22302.6775,0.20500000000000004,24661,2819,27480.0,2.671098840225505e-06,898.7088490502495,0.0,7862.028707494928,898.7088490502495,8760.737556545178,3,15573.959716184301,0,0.014718679224862093,0.06048524036783063,-1,0.9826589595375712,0.9826589595375712,24661.0,15571.479999999996,15893.59,2172.9939999999997,10.0,59828.66590430872,8205.44,7862.03,343.41,8205.44,2172.9939999999997,116.23
7,ARMM,EQ,1,157260362,helped,a,1.367358197352658,0.0,25606.150000000012,22302.6775,0.2350000000000001,31195,3566,34761.0,2.671098840225505e-06,1136.855535903934,0.0,9945.094908166915,1136.855535903934,11081.95044407085,3,15573.959716184301,0,0.012498498805629702,0.02702078099888616,-1,0.9826589595375712,0.0,31195.0,5065.390000000002,8328.39,1416.473,10.0,44517.955725590655,10379.51,9945.09,434.42,10379.51,1416.473,172.7
8,ARMM,EQ,1,157260484,helped,a,1.6408297443192739,0.0,25441.725000000002,22302.6775,0.3050000000000001,25943,2966,28909.0,2.671098840225505e-06,945.5730565033842,0.064,8922.192227312316,945.5730565033842,9867.765283815701,2,15573.959716184301,0,0.012538821464144603,0.19485779184945135,-1,0.9826589595375712,0.9826589595375712,24823.67999999999,12290.450000000004,8274.91,8011.0,10.757,42641.35481164888,8284.98,7923.66,361.32,9875.66,8011.0,35.81
9,ARMM,EQ,1,157640114,helped,a,0.9211675381074722,0.0,32336.271000000008,22302.6775,0.7150000000000004,13982,1598,15580.0,2.671098840225505e-06,509.4490034701307,0.7150000000000004,14454.649378297483,509.4490034701307,14964.098381767613,1,15573.959716184301,0,0.011122054727009101,0.020470126925388257,-1,0.0,0.0,6925.2000000000035,7175.880000000003,10517.37,1369.0,3.473,7030.2564388243145,2433.08,2238.41,194.67,7453.29,1369.0,116.25
