,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
36,Ampara,PF,5.0,36,52102060011,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,105491.44572760709,321084.5098955219,22284.261156398876,0.0,22284.261156398876,0.0,7321.433622335145,0.0,7321.433622335145,54371.56355096744,0.0,54371.56355096744,2.1113614491599133,1,36346.798828125,0.0,0,0.0,0.006157740367626415,0.014394227229907368,-1,0.0,0.0,True,16093.73307921596,4311.973795499641,8790.953810633924,17353.09751891781,5507.092417177869,0.0,5507.092417177869,40897.62207611677,17353.09751891781,437.8382753542282,1.8641749784070802e-05
37,Ampara,PF,5.0,37,52102060021,helped,a,43493.30859375,0.0,2.701648215347238,0.0,76291.96779815528,232210.00452195894,30053.639015184075,0.0,30053.639015184075,0.0,9874.041666223662,0.0,9874.041666223662,39945.168970030274,0.0,39945.168970030274,1.0818615369800386,2,36346.798828125,0.0,0,0.0,0.007240867280425336,0.023310515763122732,-1,0.0,0.0,True,25518.471066861122,3319.4641941732166,6357.6639831796065,18830.64790467192,8560.624722775612,0.0,8560.624722775612,36749.597481492805,18830.64790467192,337.9301030251821,1.8641749784070802e-05
38,Ampara,PF,5.0,38,52102060031,helped,a,43493.30859375,0.0,4.502747025578729,0.0,61854.626670224374,188267.04243358347,16700.155172247658,0.0,16700.155172247658,0.0,5486.790731726768,0.0,5486.790731726768,25507.827842099374,0.0,25507.827842099374,1.4956220854364766,2,36346.798828125,0.0,0,0.0,0.008041626547917019,0.0027404569159953074,-1,0.0,0.0,True,13586.046197166655,16817.5579267013,5154.552222518698,2156.3869808003274,4594.160955284938,0.0,4594.160955284938,25507.82784209937,2156.3869808003274,442.91737249778714,1.8641749784070802e-05
39,Ampara,PF,5.0,39,52102060041,helped,a,43493.30859375,0.0,4.502747025578729,0.0,60139.95723148843,183048.0998684113,13197.448714560649,0.0,13197.448714560649,0.0,4335.986015855978,0.0,4335.986015855978,23793.15840336343,0.0,23793.15840336343,1.9233920228529224,2,36346.798828125,0.0,0,0.0,0.008155459553498208,0.005828676466854742,-1,0.0,0.0,True,10181.23926281056,17282.654258828243,5011.663102624036,4330.51665551079,3471.3092303326744,0.0,3471.3092303326744,23793.158403363424,4330.51665551079,366.61186464252376,1.8641749784070802e-05
40,Ampara,PF,5.0,40,52102060051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,73982.6970432079,225181.27282287012,20257.75869684954,0.0,20257.75869684954,0.0,6655.631730185402,0.0,6655.631730185402,37635.898215082896,0.0,37635.898215082896,1.644193165090207,2,36346.798828125,0.0,0,0.0,0.007353005924870206,0.01787571467674374,-1,0.0,0.0,True,15775.4436199585,3033.9871938279994,6165.224753600658,14661.76072593951,5349.80472094977,0.0,5349.80472094977,32122.548288676244,14661.76072593951,326.73019092810654,1.8641749784070802e-05
41,Ampara,PF,5.0,41,52102060061,helped,a,43493.30859375,0.0,6.303845835810221,0.0,48480.07555637554,147558.8962910861,17755.98481661385,0.0,17755.98481661385,0.0,5833.680700546806,0.0,5833.680700546806,12133.276728250537,0.0,12133.276728250537,0.38968905971189477,2,36346.798828125,0.0,0,0.0,0.009083398165646546,0.0,-1,0.15414258188824662,0.0,True,16766.78668570695,17388.614271850372,4040.0062963646283,0.0,5550.199725153875,0.0,5550.199725153875,12133.276728250534,0.0,232.90634703221232,1.8641749784070802e-05
42,Ampara,PF,5.0,42,52102060071,helped,a,43493.30859375,0.0,2.701648215347238,0.0,122011.01352844006,371365.1491874735,33345.24393617618,0.0,33345.24393617618,0.0,10955.48954420616,0.0,10955.48954420616,64181.28345719216,0.0,64181.28345719216,1.596203465023732,1,36346.798828125,0.0,0,0.0,0.005725724904569222,0.018488785119250534,-1,0.0,0.0,True,26072.268196987803,5232.335068466474,10167.584460703338,24877.786710022956,8833.515802296664,0.0,8833.515802296664,51749.98153602543,24877.786710022956,502.59144519450814,1.8641749784070802e-05
43,Ampara,PF,5.0,43,52102060091,helped,a,43493.30859375,0.0,2.701648215347238,0.0,113963.84798217926,346871.9764221571,33934.84301831796,0.0,33934.84301831796,0.0,11149.200725088245,0.0,11149.200725088245,60425.37384835558,0.0,60425.37384835558,1.4520819529552018,1,36346.798828125,0.0,0,0.0,0.005924428238197458,0.019869959060855487,-1,0.0,0.0,True,27129.308632781253,4955.901602301811,9496.987331848271,24680.1707884857,9166.161522173616,0.0,9166.161522173616,49677.88726643173,24680.1707884857,468.3853048753971,1.8641749784070802e-05
44,Ampara,PF,5.0,44,52102060101,helped,a,43493.30859375,0.0,2.701648215347238,8333.332763671875,48268.013840785854,121549.35701522033,10420.20589359124,0.0,10420.20589359124,0.0,3423.7092112218274,0.0,3423.7092112218274,11921.21501266085,0.0,11921.21501266085,0.9585366803075861,2,36346.798828125,0.0,0,0.0,0.009103329894581746,0.0,-1,0.0,0.0,True,9092.577933926024,17412.50936996278,4022.3344867321543,0.0,3043.1827967906684,0.0,3043.1827967906684,11921.215012660858,0.0,227.58773921454795,1.8641749784070802e-05
45,Ampara,PF,5.0,45,52103067011,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,102753.42851170579,312750.80179445737,32092.05085299611,0.0,32092.05085299611,0.0,10543.756352332408,0.0,10543.756352332408,54737.26272699567,0.0,54737.26272699567,1.377085764231779,1,36346.798828125,0.0,0,0.0,0.006239242057664133,0.020642763293989473,-1,0.0,0.0,True,25954.391051741535,4500.984974746636,8562.785709308815,22966.993059693377,8756.53044878874,0.0,8756.53044878874,45458.98935214467,22966.993059693377,421.85362905088624,1.8641749784070802e-05
46,Ampara,PF,5.0,46,52103067021,helped,a,43493.30859375,0.0,2.701648215347238,0.0,102512.07002948405,312016.1785324594,34465.59916812833,0.0,34465.59916812833,0.0,11323.579219991449,0.0,11323.579219991449,55027.66205112837,0.0,55027.66205112837,1.2680494140821952,1,36346.798828125,0.0,0,0.0,0.0062465826988716685,0.02184340113939223,-1,0.0,0.0,True,28346.435500579948,4537.771093413339,8542.672502457004,24001.912434665504,9543.490976675499,0.0,9543.490976675499,46377.20865902053,24001.912434665504,420.2952900682339,1.8641749784070802e-05
