37.84257856,-122.2898572,276.3000183
37.83263684,-122.2834131,316.4023743
37.8216202,-122.2253876,577.2053833
37.76592608,-122.2322855,305.3262939
37.77146918,-122.2690492,259.8187866
37.74276336,-122.2466287,232.2271271
37.72135971,-122.0834832,438.5214233
37.70610994,-122.082248,504.3453674
37.68802216,-122.0673654,334.6582947
37.71672945,-122.1661236,268.0239563
37.70928622,-122.1391736,227.2973938
37.69857209,-122.1574907,251.7097626
37.69925106,-122.1135478,571.9384155
37.68071198,-122.064686,459.3137207
37.6792844,-122.1295498,261.197876
37.66627793,-122.0917265,265.5465088
37.64720473,-122.1015815,250.1522827
37.64288117,-122.0876594,267.4625549
37.6384709,-122.0734549,218.2832947
37.62613136,-122.0764342,250.9245453
37.62819044,-122.0884882,240.897995
37.59820045,-122.0833572,218.2799683
37.5913339,-122.0122922,248.4110107
37.57171122,-122.038002,243.7443237
37.58454144,-122.0572743,225.4389801
37.55695916,-122.021271,264.5420532
37.5530143,-121.9636328,274.6299133
37.54826156,-121.9498355,258.3864746
37.53718213,-121.9871464,244.8832703
37.53716753,-122.0080633,254.0644836
37.50712615,-121.9271438,444.2879639
38.00335722,-122.3072475,406.8400574
38.00949151,-122.2781057,379.3604736
38.01438289,-122.2848239,356.1217651
37.96891828,-122.2943143,431.7409058
37.98316055,-122.3276082,424.3141785
37.95428583,-122.3525028,272.3615417
37.93846453,-122.330568,322.9891052
37.92831772,-122.3567435,241.9489441
37.90892178,-122.3116851,396.2452087
37.91707484,-122.3059448,396.2452087
37.52733008,-121.9027754,760
37.53135301,-121.926644,412.1813354
37.52177304,-121.9322032,485.0690613
37.49027651,-121.9243455,519.442749
37.5363268,-122.0352585,241.1915588
37.70508504,-121.8852209,297.5948181
37.70689204,-121.9419031,449.4582214
37.65209902,-121.7774623,348.7406311
37.69119218,-121.7841567,301.1667175
37.69788967,-121.7322972,254.9123535
37.67213042,-121.7879098,300.182251
37.79659462,-122.2929797,191.4466095
38.00264556,-121.741003,276.3821411
38.01321638,-121.7176987,228.3342285
37.98369775,-121.730561,315.5736694
37.94314238,-121.7586355,270.4132385
37.9422183,-121.71478,267.0115051
37.92895438,-121.7087545,232.3462219
38.00878941,-121.7631925,254.9382019
37.99873488,-121.814193,353.9875488
37.98866881,-121.7665949,390.5071411
38.0039942,-121.8644554,316.9859314
38.01390846,-121.8992748,370.7886658
38.02452984,-122.1388034,228.3342285
37.99867705,-122.1074821,390.2868958
37.95224952,-122.0720745,345.7449036
37.97557073,-122.0377463,269.9430542
37.98183115,-121.9977849,289.5756226
37.96318644,-122.0017971,301.0568848
37.96672223,-122.034504,352.462738
37.92002616,-122.0196205,303.2804871
37.73188796,-121.9385146,334.2992554
37.744952,-121.9480671,443.4509277
37.79919301,-121.9651852,572.0497437
37.81665725,-121.9846145,361.3884277
37.88966278,-122.1040284,427.859436
37.86441993,-122.0637211,573.2618408
37.94473575,-121.8015208,394.4311218
37.76313701,-121.9128002,376.6460266
38.02444024,-122.2276639,552.6972656
37.86760631,-122.2318915,614.6674805
37.84809143,-122.2497138,504.571167
37.83959746,-122.2546735,333.2643738
37.84545355,-122.2834311,285.8830261
37.80952787,-122.2982297,230.9708252
37.81038676,-122.2769977,297.6669617
37.80233864,-122.2754435,322.388031
37.81615374,-122.2567384,348.4194946
37.81722777,-122.2487762,404.3123779
37.82636236,-122.2159582,589.0150757
37.8134458,-122.2071299,496.2859497
37.80205692,-122.2512943,409.5058594
37.79828303,-122.2296852,348.1824036
37.78504195,-122.2307335,373.8977051
37.79356927,-122.2079871,426.7791748
37.78794768,-122.2024929,408.4261169
37.77104845,-122.206764,428.4334106
37.80287649,-122.1830553,760
37.76041659,-122.1785139,276.2592163
37.73227685,-122.1835872,251.730011
37.7432211,-122.18061,266.8528748
37.74790622,-122.1535033,459.12146
37.80999882,-122.2889656,238.2307281
37.88670482,-122.294996,368.971405
37.88825386,-122.2709709,552.9503784
37.88189678,-122.2701505,459.944397
37.87329871,-122.2965463,365.5103455
37.87731631,-122.2603225,760
37.85935794,-122.2680428,381.3426819
37.85471438,-122.2441899,504.571167
37.84005966,-122.2946711,276.3000183
38.1009647,-122.5436037,319.0090942
38.09828242,-122.5861504,374.9743652
38.0177885,-122.5624737,390.841156
37.96109754,-122.5205896,534.4724121
37.98076794,-122.574978,423.8814087
37.92413245,-122.5229695,690.1661987
37.8885411,-122.5062107,320.8055725
37.86924497,-122.51302,471.1260681
37.92315072,-122.6025877,659.5147705
38.05570434,-122.8549627,514.3991699
38.1704342,-122.793153,760
38.31708988,-122.2915651,280.9287415
38.3056713,-122.3106728,314.3960876
38.29461574,-122.3074053,514.913147
38.17121157,-122.2604754,314.3901978
38.1608038,-122.2596534,293.6517334
38.30705936,-122.345545,385.8655701
38.39201793,-122.3676305,508.000824
38.39094352,-122.147128,505.4384766
38.64190843,-122.288278,573.5240479
37.80772243,-122.4110135,361.4279175
37.80536214,-122.4222001,483.9685669
37.8016129,-122.4156734,483.9685669
37.80289505,-122.408649,361.4279175
37.79649646,-122.4142908,526.1557007
37.7929701,-122.4127329,530.2553711
37.79335026,-122.4061631,530.2553711
37.78880649,-122.4118881,357.8235168
37.78393488,-122.4125977,357.8235168
37.79780801,-122.4417515,534.2221069
37.79261961,-122.4274295,529.512085
37.7908978,-122.4325552,407.9016724
37.77807797,-122.4385016,468.726532
37.77716511,-122.4228666,443.296051
37.77088321,-122.42866,475.5429993
37.76582301,-122.4460481,434.6217957
37.78202832,-122.4011594,357.9890442
37.76866294,-122.4199712,314.2592163
37.75911949,-122.4370314,481.0856934
37.75396999,-122.4298145,523.0685425
37.7454583,-122.4380417,624.6849365
37.76255384,-122.3956109,499.6132202
37.75583674,-122.4120843,361.0389099
37.73516234,-122.401731,300.5204163
37.72155648,-122.3901091,350.5684509
37.73767308,-122.4210128,514.4759521
37.72807121,-122.4057508,476.0089417
37.7256661,-122.424497,577.7922363
37.71042313,-122.4448315,551.5164185
37.7121579,-122.404736,376.3853149
37.76306724,-122.4673231,491.4422913
37.74379469,-122.4573278,392.09552
37.72177457,-122.4573397,319.054718
37.76247717,-122.4807942,382.1045837
37.74602142,-122.4804177,506.0105286
37.70537126,-122.4445157,551.5164185
37.69997179,-122.4803129,379.4061584
37.65694496,-122.469916,473.4244385
37.66176806,-122.4064477,553.8757324
37.63984452,-122.4504933,567.9415894
37.63073616,-122.4422915,546.8154907
37.62017537,-122.4283119,539.5997314
37.62341489,-122.4206478,376.6429443
37.60621125,-122.4101846,395.4013062
37.59359957,-122.3714298,272.0942078
37.7524106,-122.4814615,528.4903564
37.74615527,-122.4901822,468.3400574
37.75267921,-122.490638,499.2988281
37.73850864,-122.4847766,506.0105286
37.71603667,-122.4783856,460.9230957
37.76139292,-122.506152,379.3454895
37.78310033,-122.4811904,339.1340332
37.77756561,-122.4613385,282.6655273
37.77822433,-122.4840582,339.1340332
37.77919338,-122.5039887,549.3421631
37.71324825,-122.3896166,503.9313965
37.69823005,-123.0063264,266.4442444
37.36461848,-122.0416008,291.3209229
37.35724289,-122.0260092,286.1507263
37.36245621,-122.02034,280.7421875
37.35888448,-122.0098689,276.171814
37.3851305,-122.024752,305.2782288
37.39227346,-122.0216933,241.9338837
37.40127286,-122.0743382,266.4436951
37.39811417,-122.0968385,306.2233887
37.38538679,-122.073161,295.6304626
37.34656326,-122.071846,280.744812
37.41444084,-122.110333,302.9376526
37.4375659,-122.1218389,210.9321136
37.43593306,-122.1435762,259.6020203
37.35351931,-122.0976438,377.2893372
37.29839339,-122.1206822,760
37.20575092,-121.8342683,367.0617065
37.2700531,-121.8655359,266.4241333
37.27210822,-121.8354475,269.7496948
37.2583789,-121.8377067,261.5758057
37.22934098,-121.7707379,258.1751099
37.24009215,-121.8105767,225.2094421
37.26188248,-121.80477,214.8444214
37.04990503,-121.7071345,602.7353516
37.13009628,-121.6086091,401.8797913
37.13315057,-121.64293,260.9602966
37.02449439,-121.5925347,244.1391907
37.00467705,-121.5788835,241.9234619
37.01982375,-121.5705845,187.8648071
37.24002309,-121.5167839,464.5627136
37.58642324,-122.345497,275.1055603
37.57648814,-122.3484369,355.6556396
37.56495183,-122.3692384,524.3537598
37.57841049,-122.331705,266.7251587
37.55292858,-122.3170214,364.296051
37.52709183,-122.3048335,527.4431763
37.5580917,-122.3066772,261.1426086
37.55153629,-122.2586008,191.3906097
37.56102633,-122.2620902,232.1205902
37.56693744,-122.2598969,206.2737122
37.53173826,-122.2825829,227.2457581
37.49923361,-122.2566389,257.9201355
37.49074295,-122.2519831,329.17453
37.48894686,-122.2761143,669.9434814
